XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,VisitToXYVisitProbability
-7,-5,12,792,-2,-4,90,0.113636363636364
-7,-5,12,792,-1,-4,35,0.0441919191919192
-7,-5,12,792,0,-4,8,0.0101010101010101
-7,-5,12,792,-7,-3,120,0.151515151515152
-7,-5,12,792,-6,-3,252,0.318181818181818
-7,-5,12,792,-5,-3,336,0.424242424242424
-7,-5,12,792,-4,-3,350,0.441919191919192
-7,-5,12,792,-3,-3,300,0.378787878787879
-7,-5,12,792,-2,-3,210,0.265151515151515
-7,-5,12,792,-1,-3,112,0.141414141414141
-7,-5,12,792,0,-3,36,0.0454545454545455
-7,-5,12,792,-7,-2,36,0.0454545454545455
-7,-5,12,792,-6,-2,112,0.141414141414141
-7,-5,12,792,-5,-2,210,0.265151515151515
-7,-5,12,792,-4,-2,300,0.378787878787879
-7,-5,12,792,-3,-2,350,0.441919191919192
-7,-5,12,792,-2,-2,336,0.424242424242424
-7,-5,12,792,-1,-2,252,0.318181818181818
-7,-5,12,792,0,-2,120,0.151515151515152
-7,-5,12,792,-7,-1,8,0.0101010101010101
-7,-5,12,792,-6,-1,35,0.0441919191919192
-7,-5,12,792,-5,-1,90,0.113636363636364
-7,-5,12,792,-4,-1,175,0.220959595959596
-7,-5,12,792,-3,-1,280,0.353535353535354
-7,-5,12,792,-2,-1,378,0.477272727272727
-7,-5,12,792,-1,-1,420,0.53030303030303
-7,-5,12,792,0,-1,330,0.416666666666667
-7,-5,12,792,-7,0,1,0.00126262626262626
-7,-5,12,792,-6,0,6,0.00757575757575758
-7,-5,12,792,-5,0,21,0.0265151515151515
-7,-5,12,792,-4,0,56,0.0707070707070707
-7,-5,12,792,-3,0,126,0.159090909090909
-7,-5,12,792,-2,0,252,0.318181818181818
-7,-5,12,792,-1,0,462,0.583333333333333
-7,-5,12,792,0,0,792,1
3,-5,12,218592,0,-7,10,4.5747328356024E-05
3,-5,12,218592,1,-7,48,0.000219587176108915
3,-5,12,218592,2,-7,108,0.000494071146245059
3,-5,12,218592,3,-7,120,0.000548967940272288
3,-5,12,218592,-1,-6,35,0.000160115649246084
3,-5,12,218592,0,-6,594,0.00271739130434783
3,-5,12,218592,1,-6,2624,0.0120040989606207
3,-5,12,218592,2,-6,6544,0.0299370516761821
3,-5,12,218592,3,-6,9594,0.0438899868247694
3,-5,12,218592,4,-6,420,0.00192138779095301
3,-5,12,218592,-2,-5,21,9.60693895476504E-05
3,-5,12,218592,-1,-5,812,0.00371468306250915
3,-5,12,218592,0,-5,7761,0.0355045015371102
3,-5,12,218592,1,-5,31440,0.143829600351339
3,-5,12,218592,2,-5,90075,0.412069060166886
3,-5,12,218592,3,-5,218592,1
3,-5,12,218592,4,-5,14028,0.0641743522178305
3,-5,12,218592,5,-5,252,0.00115283267457181
3,-5,12,218592,-2,-4,90,0.000411725955204216
3,-5,12,218592,-1,-4,3020,0.0138156931635193
3,-5,12,218592,0,-4,23296,0.106572976138194
3,-5,12,218592,1,-4,66104,0.302408139364661
3,-5,12,218592,2,-4,118354,0.541437930024886
3,-5,12,218592,3,-4,136339,0.623714500073196
3,-5,12,218592,4,-4,15400,0.070450885668277
3,-5,12,218592,5,-4,378,0.00172924901185771
3,-5,12,218592,-2,-3,210,0.000960693895476504
3,-5,12,218592,-1,-3,6862,0.0313918167179037
3,-5,12,218592,0,-3,47871,0.218997035573123
3,-5,12,218592,1,-3,96352,0.440784658175963
3,-5,12,218592,2,-3,116108,0.531163080076124
3,-5,12,218592,3,-3,83580,0.382356170399649
3,-5,12,218592,4,-3,11662,0.0533505343287952
3,-5,12,218592,5,-3,336,0.00153711023276241
3,-5,12,218592,-2,-2,336,0.00153711023276241
3,-5,12,218592,-1,-2,11662,0.0533505343287952
3,-5,12,218592,0,-2,83580,0.382356170399649
3,-5,12,218592,1,-2,116108,0.531163080076124
3,-5,12,218592,2,-2,96352,0.440784658175963
3,-5,12,218592,3,-2,47871,0.218997035573123
3,-5,12,218592,4,-2,6862,0.0313918167179037
3,-5,12,218592,5,-2,210,0.000960693895476504
3,-5,12,218592,-2,-1,378,0.00172924901185771
3,-5,12,218592,-1,-1,15400,0.070450885668277
3,-5,12,218592,0,-1,136339,0.623714500073196
3,-5,12,218592,1,-1,118354,0.541437930024886
3,-5,12,218592,2,-1,66104,0.302408139364661
3,-5,12,218592,3,-1,23296,0.106572976138194
3,-5,12,218592,4,-1,3020,0.0138156931635193
3,-5,12,218592,5,-1,90,0.000411725955204216
3,-5,12,218592,-2,0,252,0.00115283267457181
3,-5,12,218592,-1,0,14028,0.0641743522178305
3,-5,12,218592,0,0,218592,1
3,-5,12,218592,1,0,90075,0.412069060166886
3,-5,12,218592,2,0,31440,0.143829600351339
3,-5,12,218592,3,0,7761,0.0355045015371102
3,-5,12,218592,4,0,812,0.00371468306250915
3,-5,12,218592,5,0,21,9.60693895476504E-05
3,-5,12,218592,-1,1,420,0.00192138779095301
3,-5,12,218592,0,1,9594,0.0438899868247694
3,-5,12,218592,1,1,6544,0.0299370516761821
3,-5,12,218592,2,1,2624,0.0120040989606207
3,-5,12,218592,3,1,594,0.00271739130434783
3,-5,12,218592,4,1,35,0.000160115649246084
3,-5,12,218592,0,2,120,0.000548967940272288
3,-5,12,218592,1,2,108,0.000494071146245059
3,-5,12,218592,2,2,48,0.000219587176108915
3,-5,12,218592,3,2,10,4.5747328356024E-05
8,4,12,495,0,0,495,1
8,4,12,495,1,0,330,0.666666666666667
8,4,12,495,2,0,210,0.424242424242424
8,4,12,495,3,0,126,0.254545454545455
8,4,12,495,4,0,70,0.141414141414141
8,4,12,495,5,0,35,0.0707070707070707
8,4,12,495,6,0,15,0.0303030303030303
8,4,12,495,7,0,5,0.0101010101010101
8,4,12,495,8,0,1,0.00202020202020202
8,4,12,495,0,1,165,0.333333333333333
8,4,12,495,1,1,240,0.484848484848485
8,4,12,495,2,1,252,0.509090909090909
8,4,12,495,3,1,224,0.452525252525253
8,4,12,495,4,1,175,0.353535353535354
8,4,12,495,5,1,120,0.242424242424242
8,4,12,495,6,1,70,0.141414141414141
8,4,12,495,7,1,32,0.0646464646464646
8,4,12,495,8,1,9,0.0181818181818182
8,4,12,495,0,2,45,0.0909090909090909
8,4,12,495,1,2,108,0.218181818181818
8,4,12,495,2,2,168,0.339393939393939
8,4,12,495,3,2,210,0.424242424242424
8,4,12,495,4,2,225,0.454545454545455
8,4,12,495,5,2,210,0.424242424242424
8,4,12,495,6,2,168,0.339393939393939
8,4,12,495,7,2,108,0.218181818181818
8,4,12,495,8,2,45,0.0909090909090909
8,4,12,495,0,3,9,0.0181818181818182
8,4,12,495,1,3,32,0.0646464646464646
8,4,12,495,2,3,70,0.141414141414141
8,4,12,495,3,3,120,0.242424242424242
8,4,12,495,4,3,175,0.353535353535354
8,4,12,495,5,3,224,0.452525252525253
8,4,12,495,6,3,252,0.509090909090909
8,4,12,495,7,3,240,0.484848484848485
8,4,12,495,8,3,165,0.333333333333333
8,4,12,495,0,4,1,0.00202020202020202
8,4,12,495,1,4,5,0.0101010101010101
8,4,12,495,2,4,15,0.0303030303030303
8,4,12,495,3,4,35,0.0707070707070707
8,4,12,495,4,4,70,0.141414141414141
8,4,12,495,5,4,126,0.254545454545455
8,4,12,495,6,4,210,0.424242424242424
8,4,12,495,7,4,330,0.666666666666667
8,4,12,495,8,4,495,1
-2,6,12,125730,-2,-2,6,4.77213075638273E-05
-2,6,12,125730,-1,-2,27,0.000214745884037223
-2,6,12,125730,0,-2,45,0.000357909806728704
-2,6,12,125730,-3,-1,32,0.000254513640340412
-2,6,12,125730,-2,-1,479,0.00380975105384554
-2,6,12,125730,-1,-1,2084,0.0165752008271693
-2,6,12,125730,0,-1,4371,0.0347649725602482
-2,6,12,125730,1,-1,240,0.00190885230255309
-2,6,12,125730,-4,0,28,0.000222699435297861
-2,6,12,125730,-3,0,933,0.00742066332617514
-2,6,12,125730,-2,0,8445,0.0671677403960868
-2,6,12,125730,-1,0,38162,0.303523423208463
-2,6,12,125730,0,0,125730,1
-2,6,12,125730,1,0,9594,0.0763063707945598
-2,6,12,125730,2,0,210,0.00167024576473395
-2,6,12,125730,-4,1,105,0.000835122882366977
-2,6,12,125730,-3,1,2924,0.0232561838861051
-2,6,12,125730,-2,1,19920,0.158434741111906
-2,6,12,125730,-1,1,57212,0.455038574723614
-2,6,12,125730,0,1,90075,0.716416129801957
-2,6,12,125730,1,1,12488,0.0993239481428458
-2,6,12,125730,2,1,378,0.00300644237652112
-2,6,12,125730,-4,2,225,0.00178954903364352
-2,6,12,125730,-3,2,5795,0.0460908295553965
-2,6,12,125730,-2,2,33082,0.263119382804422
-2,6,12,125730,-1,2,66104,0.525761552533206
-2,6,12,125730,0,2,65814,0.523455022667621
-2,6,12,125730,1,2,11662,0.0927543148015589
-2,6,12,125730,2,2,420,0.00334049152946791
-2,6,12,125730,-4,3,350,0.00278374294122326
-2,6,12,125730,-3,3,9000,0.0715819613457409
-2,6,12,125730,-2,3,47871,0.380744452397996
-2,6,12,125730,-1,3,68660,0.546090829555396
-2,6,12,125730,0,3,47871,0.380744452397996
-2,6,12,125730,1,3,9000,0.0715819613457409
-2,6,12,125730,2,3,350,0.00278374294122326
-2,6,12,125730,-4,4,420,0.00334049152946791
-2,6,12,125730,-3,4,11662,0.0927543148015589
-2,6,12,125730,-2,4,65814,0.523455022667621
-2,6,12,125730,-1,4,66104,0.525761552533206
-2,6,12,125730,0,4,33082,0.263119382804422
-2,6,12,125730,1,4,5795,0.0460908295553965
-2,6,12,125730,2,4,225,0.00178954903364352
-2,6,12,125730,-4,5,378,0.00300644237652112
-2,6,12,125730,-3,5,12488,0.0993239481428458
-2,6,12,125730,-2,5,90075,0.716416129801957
-2,6,12,125730,-1,5,57212,0.455038574723614
-2,6,12,125730,0,5,19920,0.158434741111906
-2,6,12,125730,1,5,2924,0.0232561838861051
-2,6,12,125730,2,5,105,0.000835122882366977
-2,6,12,125730,-4,6,210,0.00167024576473395
-2,6,12,125730,-3,6,9594,0.0763063707945598
-2,6,12,125730,-2,6,125730,1
-2,6,12,125730,-1,6,38162,0.303523423208463
-2,6,12,125730,0,6,8445,0.0671677403960868
-2,6,12,125730,1,6,933,0.00742066332617514
-2,6,12,125730,2,6,28,0.000222699435297861
-2,6,12,125730,-3,7,240,0.00190885230255309
-2,6,12,125730,-2,7,4371,0.0347649725602482
-2,6,12,125730,-1,7,2084,0.0165752008271693
-2,6,12,125730,0,7,479,0.00380975105384554
-2,6,12,125730,1,7,32,0.000254513640340412
-2,6,12,125730,-2,8,45,0.000357909806728704
-2,6,12,125730,-1,8,27,0.000214745884037223
-2,6,12,125730,0,8,6,4.77213075638273E-05
5,4,12,88704,0,-1,3024,0.0340909090909091
5,4,12,88704,1,-1,3024,0.0340909090909091
5,4,12,88704,2,-1,2016,0.0227272727272727
5,4,12,88704,3,-1,1008,0.0113636363636364
5,4,12,88704,4,-1,360,0.00405844155844156
5,4,12,88704,5,-1,72,0.000811688311688312
5,4,12,88704,-1,0,2520,0.0284090909090909
5,4,12,88704,0,0,88704,1
5,4,12,88704,1,0,49840,0.561868686868687
5,4,12,88704,2,0,26348,0.297032828282828
5,4,12,88704,3,0,12456,0.140422077922078
5,4,12,88704,4,0,4784,0.0539321789321789
5,4,12,88704,5,0,1192,0.0134379509379509
5,4,12,88704,6,0,60,0.000676406926406926
5,4,12,88704,-1,1,2016,0.0227272727272727
5,4,12,88704,0,1,40880,0.460858585858586
5,4,12,88704,1,1,49336,0.556186868686869
5,4,12,88704,2,1,42480,0.478896103896104
5,4,12,88704,3,1,29440,0.331890331890332
5,4,12,88704,4,1,15896,0.179202741702742
5,4,12,88704,5,1,5520,0.0622294372294372
5,4,12,88704,6,1,336,0.00378787878787879
5,4,12,88704,-1,2,1008,0.0113636363636364
5,4,12,88704,0,2,16716,0.18844696969697
5,4,12,88704,1,2,32868,0.370535714285714
5,4,12,88704,2,2,42360,0.47754329004329
5,4,12,88704,3,2,42360,0.47754329004329
5,4,12,88704,4,2,32868,0.370535714285714
5,4,12,88704,5,2,16716,0.18844696969697
5,4,12,88704,6,2,1008,0.0113636363636364
5,4,12,88704,-1,3,336,0.00378787878787879
5,4,12,88704,0,3,5520,0.0622294372294372
5,4,12,88704,1,3,15896,0.179202741702742
5,4,12,88704,2,3,29440,0.331890331890332
5,4,12,88704,3,3,42480,0.478896103896104
5,4,12,88704,4,3,49336,0.556186868686869
5,4,12,88704,5,3,40880,0.460858585858586
5,4,12,88704,6,3,2016,0.0227272727272727
5,4,12,88704,-1,4,60,0.000676406926406926
5,4,12,88704,0,4,1192,0.0134379509379509
5,4,12,88704,1,4,4784,0.0539321789321789
5,4,12,88704,2,4,12456,0.140422077922078
5,4,12,88704,3,4,26348,0.297032828282828
5,4,12,88704,4,4,49840,0.561868686868687
5,4,12,88704,5,4,88704,1
5,4,12,88704,6,4,2520,0.0284090909090909
5,4,12,88704,0,5,72,0.000811688311688312
5,4,12,88704,1,5,360,0.00405844155844156
5,4,12,88704,2,5,1008,0.0113636363636364
5,4,12,88704,3,5,2016,0.0227272727272727
5,4,12,88704,4,5,3024,0.0340909090909091
5,4,12,88704,5,5,3024,0.0340909090909091
2,-9,12,660,0,-9,12,0.0181818181818182
2,-9,12,660,1,-9,120,0.181818181818182
2,-9,12,660,2,-9,660,1
2,-9,12,660,0,-8,36,0.0545454545454545
2,-9,12,660,1,-8,216,0.327272727272727
2,-9,12,660,2,-8,540,0.818181818181818
2,-9,12,660,0,-7,72,0.109090909090909
2,-9,12,660,1,-7,288,0.436363636363636
2,-9,12,660,2,-7,432,0.654545454545455
2,-9,12,660,0,-6,120,0.181818181818182
2,-9,12,660,1,-6,336,0.509090909090909
2,-9,12,660,2,-6,336,0.509090909090909
2,-9,12,660,0,-5,180,0.272727272727273
2,-9,12,660,1,-5,360,0.545454545454545
2,-9,12,660,2,-5,252,0.381818181818182
2,-9,12,660,0,-4,252,0.381818181818182
2,-9,12,660,1,-4,360,0.545454545454545
2,-9,12,660,2,-4,180,0.272727272727273
2,-9,12,660,0,-3,336,0.509090909090909
2,-9,12,660,1,-3,336,0.509090909090909
2,-9,12,660,2,-3,120,0.181818181818182
2,-9,12,660,0,-2,432,0.654545454545455
2,-9,12,660,1,-2,288,0.436363636363636
2,-9,12,660,2,-2,72,0.109090909090909
2,-9,12,660,0,-1,540,0.818181818181818
2,-9,12,660,1,-1,216,0.327272727272727
2,-9,12,660,2,-1,36,0.0545454545454545
2,-9,12,660,0,0,660,1
2,-9,12,660,1,0,120,0.181818181818182
2,-9,12,660,2,0,12,0.0181818181818182
3,-7,12,13860,0,-8,4,0.000288600288600289
3,-7,12,13860,1,-8,27,0.00194805194805195
3,-7,12,13860,2,-8,90,0.00649350649350649
3,-7,12,13860,3,-8,165,0.0119047619047619
3,-7,12,13860,-1,-7,8,0.000577200577200577
3,-7,12,13860,0,-7,168,0.0121212121212121
3,-7,12,13860,1,-7,1074,0.0774891774891775
3,-7,12,13860,2,-7,4371,0.315367965367965
3,-7,12,13860,3,-7,13860,1
3,-7,12,13860,4,-7,330,0.0238095238095238
3,-7,12,13860,-1,-6,35,0.00252525252525253
3,-7,12,13860,0,-6,594,0.0428571428571429
3,-7,12,13860,1,-6,2624,0.189321789321789
3,-7,12,13860,2,-6,6544,0.472150072150072
3,-7,12,13860,3,-6,9594,0.692207792207792
3,-7,12,13860,4,-6,420,0.0303030303030303
3,-7,12,13860,-1,-5,90,0.00649350649350649
3,-7,12,13860,0,-5,1355,0.0977633477633478
3,-7,12,13860,1,-5,4296,0.30995670995671
3,-7,12,13860,2,-5,7224,0.521212121212121
3,-7,12,13860,3,-5,6468,0.466666666666667
3,-7,12,13860,4,-5,378,0.0272727272727273
3,-7,12,13860,-1,-4,175,0.0126262626262626
3,-7,12,13860,0,-4,2520,0.181818181818182
3,-7,12,13860,1,-4,5795,0.418109668109668
3,-7,12,13860,2,-4,6862,0.495093795093795
3,-7,12,13860,3,-4,4179,0.301515151515152
3,-7,12,13860,4,-4,280,0.0202020202020202
3,-7,12,13860,-1,-3,280,0.0202020202020202
3,-7,12,13860,0,-3,4179,0.301515151515152
3,-7,12,13860,1,-3,6862,0.495093795093795
3,-7,12,13860,2,-3,5795,0.418109668109668
3,-7,12,13860,3,-3,2520,0.181818181818182
3,-7,12,13860,4,-3,175,0.0126262626262626
3,-7,12,13860,-1,-2,378,0.0272727272727273
3,-7,12,13860,0,-2,6468,0.466666666666667
3,-7,12,13860,1,-2,7224,0.521212121212121
3,-7,12,13860,2,-2,4296,0.30995670995671
3,-7,12,13860,3,-2,1355,0.0977633477633478
3,-7,12,13860,4,-2,90,0.00649350649350649
3,-7,12,13860,-1,-1,420,0.0303030303030303
3,-7,12,13860,0,-1,9594,0.692207792207792
3,-7,12,13860,1,-1,6544,0.472150072150072
3,-7,12,13860,2,-1,2624,0.189321789321789
3,-7,12,13860,3,-1,594,0.0428571428571429
3,-7,12,13860,4,-1,35,0.00252525252525253
3,-7,12,13860,-1,0,330,0.0238095238095238
3,-7,12,13860,0,0,13860,1
3,-7,12,13860,1,0,4371,0.315367965367965
3,-7,12,13860,2,0,1074,0.0774891774891775
3,-7,12,13860,3,0,168,0.0121212121212121
3,-7,12,13860,4,0,8,0.000577200577200577
3,-7,12,13860,0,1,165,0.0119047619047619
3,-7,12,13860,1,1,90,0.00649350649350649
3,-7,12,13860,2,1,27,0.00194805194805195
3,-7,12,13860,3,1,4,0.000288600288600289
4,-1,12,1439064,0,-4,420,0.000291856373309318
4,-1,12,1439064,1,-4,1200,0.000833875352312336
4,-1,12,1439064,2,-4,1800,0.0012508130284685
4,-1,12,1439064,3,-4,1680,0.00116742549323727
4,-1,12,1439064,4,-4,840,0.000583712746618635
4,-1,12,1439064,-1,-3,1008,0.000700455295942363
4,-1,12,1439064,0,-3,12456,0.00865562615700205
4,-1,12,1439064,1,-3,29440,0.0204577419767293
4,-1,12,1439064,2,-3,42360,0.0294357999366255
4,-1,12,1439064,3,-3,42480,0.0295191874718567
4,-1,12,1439064,4,-3,26348,0.0183091231522712
4,-1,12,1439064,5,-3,2016,0.00140091059188473
4,-1,12,1439064,-2,-2,504,0.000350227647971181
4,-1,12,1439064,-1,-2,14760,0.0102566668334417
4,-1,12,1439064,0,-2,115416,0.0802021313854005
4,-1,12,1439064,1,-2,222632,0.15470611453
4,-1,12,1439064,2,-2,303096,0.21062023648705
4,-1,12,1439064,3,-2,334424,0.232389942351417
4,-1,12,1439064,4,-2,275140,0.19119372036268
4,-1,12,1439064,5,-2,31416,0.021830856723537
4,-1,12,1439064,6,-2,1008,0.000700455295942363
4,-1,12,1439064,-3,-1,48,3.33550140924935E-05
4,-1,12,1439064,-2,-1,3420,0.00237654475409016
4,-1,12,1439064,-1,-1,69144,0.0480478978002368
4,-1,12,1439064,0,-1,499500,0.34710061540001
4,-1,12,1439064,1,-1,697848,0.484931872383716
4,-1,12,1439064,2,-1,837336,0.581861543336502
4,-1,12,1439064,3,-1,1039480,0.722330626018023
4,-1,12,1439064,4,-1,1439064,1
4,-1,12,1439064,5,-1,142040,0.0987030458687035
4,-1,12,1439064,6,-1,6436,0.00447235147290183
4,-1,12,1439064,7,-1,96,6.67100281849869E-05
4,-1,12,1439064,-3,0,96,6.67100281849869E-05
4,-1,12,1439064,-2,0,6436,0.00447235147290183
4,-1,12,1439064,-1,0,142040,0.0987030458687035
4,-1,12,1439064,0,0,1439064,1
4,-1,12,1439064,1,0,1039480,0.722330626018023
4,-1,12,1439064,2,0,837336,0.581861543336502
4,-1,12,1439064,3,0,697848,0.484931872383716
4,-1,12,1439064,4,0,499500,0.34710061540001
4,-1,12,1439064,5,0,69144,0.0480478978002368
4,-1,12,1439064,6,0,3420,0.00237654475409016
4,-1,12,1439064,7,0,48,3.33550140924935E-05
4,-1,12,1439064,-2,1,1008,0.000700455295942363
4,-1,12,1439064,-1,1,31416,0.021830856723537
4,-1,12,1439064,0,1,275140,0.19119372036268
4,-1,12,1439064,1,1,334424,0.232389942351417
4,-1,12,1439064,2,1,303096,0.21062023648705
4,-1,12,1439064,3,1,222632,0.15470611453
4,-1,12,1439064,4,1,115416,0.0802021313854005
4,-1,12,1439064,5,1,14760,0.0102566668334417
4,-1,12,1439064,6,1,504,0.000350227647971181
4,-1,12,1439064,-1,2,2016,0.00140091059188473
4,-1,12,1439064,0,2,26348,0.0183091231522712
4,-1,12,1439064,1,2,42480,0.0295191874718567
4,-1,12,1439064,2,2,42360,0.0294357999366255
4,-1,12,1439064,3,2,29440,0.0204577419767293
4,-1,12,1439064,4,2,12456,0.00865562615700205
4,-1,12,1439064,5,2,1008,0.000700455295942363
4,-1,12,1439064,0,3,840,0.000583712746618635
4,-1,12,1439064,1,3,1680,0.00116742549323727
4,-1,12,1439064,2,3,1800,0.0012508130284685
4,-1,12,1439064,3,3,1200,0.000833875352312336
4,-1,12,1439064,4,3,420,0.000291856373309318
6,-2,12,125730,0,-4,28,0.000222699435297861
6,-2,12,125730,1,-4,105,0.000835122882366977
6,-2,12,125730,2,-4,225,0.00178954903364352
6,-2,12,125730,3,-4,350,0.00278374294122326
6,-2,12,125730,4,-4,420,0.00334049152946791
6,-2,12,125730,5,-4,378,0.00300644237652112
6,-2,12,125730,6,-4,210,0.00167024576473395
6,-2,12,125730,-1,-3,32,0.000254513640340412
6,-2,12,125730,0,-3,933,0.00742066332617514
6,-2,12,125730,1,-3,2924,0.0232561838861051
6,-2,12,125730,2,-3,5795,0.0460908295553965
6,-2,12,125730,3,-3,9000,0.0715819613457409
6,-2,12,125730,4,-3,11662,0.0927543148015589
6,-2,12,125730,5,-3,12488,0.0993239481428458
6,-2,12,125730,6,-3,9594,0.0763063707945598
6,-2,12,125730,7,-3,240,0.00190885230255309
6,-2,12,125730,-2,-2,6,4.77213075638273E-05
6,-2,12,125730,-1,-2,479,0.00380975105384554
6,-2,12,125730,0,-2,8445,0.0671677403960868
6,-2,12,125730,1,-2,19920,0.158434741111906
6,-2,12,125730,2,-2,33082,0.263119382804422
6,-2,12,125730,3,-2,47871,0.380744452397996
6,-2,12,125730,4,-2,65814,0.523455022667621
6,-2,12,125730,5,-2,90075,0.716416129801957
6,-2,12,125730,6,-2,125730,1
6,-2,12,125730,7,-2,4371,0.0347649725602482
6,-2,12,125730,8,-2,45,0.000357909806728704
6,-2,12,125730,-2,-1,27,0.000214745884037223
6,-2,12,125730,-1,-1,2084,0.0165752008271693
6,-2,12,125730,0,-1,38162,0.303523423208463
6,-2,12,125730,1,-1,57212,0.455038574723614
6,-2,12,125730,2,-1,66104,0.525761552533206
6,-2,12,125730,3,-1,68660,0.546090829555396
6,-2,12,125730,4,-1,66104,0.525761552533206
6,-2,12,125730,5,-1,57212,0.455038574723614
6,-2,12,125730,6,-1,38162,0.303523423208463
6,-2,12,125730,7,-1,2084,0.0165752008271693
6,-2,12,125730,8,-1,27,0.000214745884037223
6,-2,12,125730,-2,0,45,0.000357909806728704
6,-2,12,125730,-1,0,4371,0.0347649725602482
6,-2,12,125730,0,0,125730,1
6,-2,12,125730,1,0,90075,0.716416129801957
6,-2,12,125730,2,0,65814,0.523455022667621
6,-2,12,125730,3,0,47871,0.380744452397996
6,-2,12,125730,4,0,33082,0.263119382804422
6,-2,12,125730,5,0,19920,0.158434741111906
6,-2,12,125730,6,0,8445,0.0671677403960868
6,-2,12,125730,7,0,479,0.00380975105384554
6,-2,12,125730,8,0,6,4.77213075638273E-05
6,-2,12,125730,-1,1,240,0.00190885230255309
6,-2,12,125730,0,1,9594,0.0763063707945598
6,-2,12,125730,1,1,12488,0.0993239481428458
6,-2,12,125730,2,1,11662,0.0927543148015589
6,-2,12,125730,3,1,9000,0.0715819613457409
6,-2,12,125730,4,1,5795,0.0460908295553965
6,-2,12,125730,5,1,2924,0.0232561838861051
6,-2,12,125730,6,1,933,0.00742066332617514
6,-2,12,125730,7,1,32,0.000254513640340412
6,-2,12,125730,0,2,210,0.00167024576473395
6,-2,12,125730,1,2,378,0.00300644237652112
6,-2,12,125730,2,2,420,0.00334049152946791
6,-2,12,125730,3,2,350,0.00278374294122326
6,-2,12,125730,4,2,225,0.00178954903364352
6,-2,12,125730,5,2,105,0.000835122882366977
6,-2,12,125730,6,2,28,0.000222699435297861
-1,-1,12,6454140,-1,-6,7,1.08457517190516E-06
