XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,VisitToXYVisitProbability
2,2,13,17327310,0,3,1663428,0.0960003601251435
2,2,13,17327310,1,3,3095508,0.178649080555493
2,2,13,17327310,2,3,3657251,0.211068596337227
2,2,13,17327310,3,3,917280,0.0529383960926422
2,2,13,17327310,4,3,91546,0.00528333595924584
2,2,13,17327310,5,3,2912,0.000168058400294102
2,2,13,17327310,-2,4,2925,0.000168808661009701
2,2,13,17327310,-1,4,46735,0.00269718727257722
2,2,13,17327310,0,4,220714,0.0127379264294342
2,2,13,17327310,1,4,421200,0.0243084471853969
2,2,13,17327310,2,4,419146,0.0241899059923323
2,2,13,17327310,3,4,91546,0.00528333595924584
2,2,13,17327310,4,4,5460,0.000315109500551442
2,2,13,17327310,-1,5,1560,9.00312858718405E-05
2,2,13,17327310,0,5,11895,0.000686488554772784
2,2,13,17327310,1,5,24284,0.00140148701673832
2,2,13,17327310,2,5,21567,0.00124468252717819
2,2,13,17327310,3,5,2912,0.000168058400294102
2,2,13,17327310,0,6,195,1.12539107339801E-05
2,2,13,17327310,1,6,455,2.62591250459535E-05
2,2,13,17327310,2,6,364,2.10073000367628E-05
0,13,13,1,0,0,1,1
0,13,13,1,0,1,1,1
0,13,13,1,0,2,1,1
0,13,13,1,0,3,1,1
0,13,13,1,0,4,1,1
0,13,13,1,0,5,1,1
0,13,13,1,0,6,1,1
0,13,13,1,0,7,1,1
0,13,13,1,0,8,1,1
0,13,13,1,0,9,1,1
0,13,13,1,0,10,1,1
0,13,13,1,0,11,1,1
0,13,13,1,0,12,1,1
0,13,13,1,0,13,1,1
-4,9,13,715,-4,0,1,0.0013986013986014
-4,9,13,715,-3,0,10,0.013986013986014
-4,9,13,715,-2,0,55,0.0769230769230769
-4,9,13,715,-1,0,220,0.307692307692308
-4,9,13,715,0,0,715,1
-4,9,13,715,-4,1,5,0.00699300699300699
-4,9,13,715,-3,1,36,0.0503496503496504
-4,9,13,715,-2,1,135,0.188811188811189
-4,9,13,715,-1,1,330,0.461538461538462
-4,9,13,715,0,1,495,0.692307692307692
-4,9,13,715,-4,2,15,0.020979020979021
-4,9,13,715,-3,2,80,0.111888111888112
-4,9,13,715,-2,2,216,0.302097902097902
-4,9,13,715,-1,2,360,0.503496503496504
-4,9,13,715,0,2,330,0.461538461538462
-4,9,13,715,-4,3,35,0.048951048951049
-4,9,13,715,-3,3,140,0.195804195804196
-4,9,13,715,-2,3,280,0.391608391608392
-4,9,13,715,-1,3,336,0.46993006993007
-4,9,13,715,0,3,210,0.293706293706294
-4,9,13,715,-4,4,70,0.0979020979020979
-4,9,13,715,-3,4,210,0.293706293706294
-4,9,13,715,-2,4,315,0.440559440559441
-4,9,13,715,-1,4,280,0.391608391608392
-4,9,13,715,0,4,126,0.176223776223776
-4,9,13,715,-4,5,126,0.176223776223776
-4,9,13,715,-3,5,280,0.391608391608392
-4,9,13,715,-2,5,315,0.440559440559441
-4,9,13,715,-1,5,210,0.293706293706294
-4,9,13,715,0,5,70,0.0979020979020979
-4,9,13,715,-4,6,210,0.293706293706294
-4,9,13,715,-3,6,336,0.46993006993007
-4,9,13,715,-2,6,280,0.391608391608392
-4,9,13,715,-1,6,140,0.195804195804196
-4,9,13,715,0,6,35,0.048951048951049
-4,9,13,715,-4,7,330,0.461538461538462
-4,9,13,715,-3,7,360,0.503496503496504
-4,9,13,715,-2,7,216,0.302097902097902
-4,9,13,715,-1,7,80,0.111888111888112
-4,9,13,715,0,7,15,0.020979020979021
-4,9,13,715,-4,8,495,0.692307692307692
-4,9,13,715,-3,8,330,0.461538461538462
-4,9,13,715,-2,8,135,0.188811188811189
-4,9,13,715,-1,8,36,0.0503496503496504
-4,9,13,715,0,8,5,0.00699300699300699
-4,9,13,715,-4,9,715,1
-4,9,13,715,-3,9,220,0.307692307692308
-4,9,13,715,-2,9,55,0.0769230769230769
-4,9,13,715,-1,9,10,0.013986013986014
-4,9,13,715,0,9,1,0.0013986013986014
-8,-5,13,1287,-8,-5,1287,1
-8,-5,13,1287,-7,-5,792,0.615384615384615
-8,-5,13,1287,-6,-5,462,0.358974358974359
-8,-5,13,1287,-5,-5,252,0.195804195804196
-8,-5,13,1287,-4,-5,126,0.0979020979020979
-8,-5,13,1287,-3,-5,56,0.0435120435120435
-8,-5,13,1287,-2,-5,21,0.0163170163170163
-8,-5,13,1287,-1,-5,6,0.00466200466200466
-8,-5,13,1287,0,-5,1,0.000777000777000777
-8,-5,13,1287,-8,-4,495,0.384615384615385
-8,-5,13,1287,-7,-4,660,0.512820512820513
-8,-5,13,1287,-6,-4,630,0.48951048951049
-8,-5,13,1287,-5,-4,504,0.391608391608392
-8,-5,13,1287,-4,-4,350,0.271950271950272
-8,-5,13,1287,-3,-4,210,0.163170163170163
-8,-5,13,1287,-2,-4,105,0.0815850815850816
-8,-5,13,1287,-1,-4,40,0.0310800310800311
-8,-5,13,1287,0,-4,9,0.00699300699300699
-8,-5,13,1287,-8,-3,165,0.128205128205128
-8,-5,13,1287,-7,-3,360,0.27972027972028
-8,-5,13,1287,-6,-3,504,0.391608391608392
-8,-5,13,1287,-5,-3,560,0.435120435120435
-8,-5,13,1287,-4,-3,525,0.407925407925408
-8,-5,13,1287,-3,-3,420,0.326340326340326
-8,-5,13,1287,-2,-3,280,0.217560217560218
-8,-5,13,1287,-1,-3,144,0.111888111888112
-8,-5,13,1287,0,-3,45,0.034965034965035
-8,-5,13,1287,-8,-2,45,0.034965034965035
-8,-5,13,1287,-7,-2,144,0.111888111888112
-8,-5,13,1287,-6,-2,280,0.217560217560218
-8,-5,13,1287,-5,-2,420,0.326340326340326
-8,-5,13,1287,-4,-2,525,0.407925407925408
-8,-5,13,1287,-3,-2,560,0.435120435120435
-8,-5,13,1287,-2,-2,504,0.391608391608392
-8,-5,13,1287,-1,-2,360,0.27972027972028
-8,-5,13,1287,0,-2,165,0.128205128205128
-8,-5,13,1287,-8,-1,9,0.00699300699300699
-8,-5,13,1287,-7,-1,40,0.0310800310800311
-8,-5,13,1287,-6,-1,105,0.0815850815850816
-8,-5,13,1287,-5,-1,210,0.163170163170163
-8,-5,13,1287,-4,-1,350,0.271950271950272
-8,-5,13,1287,-3,-1,504,0.391608391608392
-8,-5,13,1287,-2,-1,630,0.48951048951049
-8,-5,13,1287,-1,-1,660,0.512820512820513
-8,-5,13,1287,0,-1,495,0.384615384615385
-8,-5,13,1287,-8,0,1,0.000777000777000777
-8,-5,13,1287,-7,0,6,0.00466200466200466
-8,-5,13,1287,-6,0,21,0.0163170163170163
-8,-5,13,1287,-5,0,56,0.0435120435120435
-8,-5,13,1287,-4,0,126,0.0979020979020979
-8,-5,13,1287,-3,0,252,0.195804195804196
-8,-5,13,1287,-2,0,462,0.358974358974359
-8,-5,13,1287,-1,0,792,0.615384615384615
-8,-5,13,1287,0,0,1287,1
-1,2,13,22994400,-1,-5,6,2.60933096753992E-07
-1,2,13,22994400,0,-5,8,3.4791079567199E-07
-1,2,13,22994400,-2,-4,105,4.56632919319487E-06
-1,2,13,22994400,-1,-4,837,3.64001669971819E-05
-1,2,13,22994400,0,-4,1094,4.75768013081446E-05
-1,2,13,22994400,1,-4,140,6.08843892425982E-06
-1,2,13,22994400,-3,-3,420,1.82653167727795E-05
-1,2,13,22994400,-2,-3,8150,0.000354434123090839
-1,2,13,22994400,-1,-3,33858,0.00147244546498278
-1,2,13,22994400,0,-3,43620,0.00189698361340152
-1,2,13,22994400,1,-3,11130,0.000484030894478656
-1,2,13,22994400,2,-3,560,2.43537556970393E-05
-1,2,13,22994400,-4,-2,525,2.28316459659743E-05
-1,2,13,22994400,-3,-2,19255,0.00083737779633302
-1,2,13,22994400,-2,-2,166742,0.00725141773649236
-1,2,13,22994400,-1,-2,532956,0.0231776432522701
-1,2,13,22994400,0,-2,705204,0.0306685105938837
-1,2,13,22994400,1,-2,233966,0.0101749121525241
-1,2,13,22994400,2,-2,26544,0.00115436802003966
-1,2,13,22994400,3,-2,700,3.04421946212991E-05
-1,2,13,22994400,-5,-1,210,9.13265838638973E-06
-1,2,13,22994400,-4,-1,13140,0.000571443481891243
-1,2,13,22994400,-3,-1,210314,0.00914631388511986
-1,2,13,22994400,-2,-1,1306592,0.056822182792332
-1,2,13,22994400,-1,-1,3741372,0.162707963678113
-1,2,13,22994400,0,-1,5446252,0.236851233343771
-1,2,13,22994400,1,-1,1924462,0.0836926382075636
-1,2,13,22994400,2,-1,298020,0.0129605469157708
-1,2,13,22994400,3,-1,18046,0.000784799777337091
-1,2,13,22994400,4,-1,280,1.21768778485196E-05
-1,2,13,22994400,-6,0,21,9.13265838638973E-07
-1,2,13,22994400,-5,0,2293,9.97199318094841E-05
-1,2,13,22994400,-4,0,69796,0.00303534773684027
-1,2,13,22994400,-3,0,823470,0.0358117628640017
-1,2,13,22994400,-2,0,4416174,0.192054326270744
-1,2,13,22994400,-1,0,12210528,0.531021814006889
-1,2,13,22994400,0,0,22994400,1
-1,2,13,22994400,1,0,6822930,0.296721375639286
-1,2,13,22994400,2,0,1153850,0.0501796089482657
-1,2,13,22994400,3,0,93912,0.00408412483039349
-1,2,13,22994400,4,0,3066,0.00013333681244129
-1,2,13,22994400,5,0,28,1.21768778485196E-06
-1,2,13,22994400,-6,1,42,1.82653167727795E-06
-1,2,13,22994400,-5,1,4222,0.000183609922415893
-1,2,13,22994400,-4,1,117638,0.00511594127265769
-1,2,13,22994400,-3,1,1306592,0.056822182792332
-1,2,13,22994400,-2,1,6645292,0.288996103399088
-1,2,13,22994400,-1,1,16221448,0.705452110078976
-1,2,13,22994400,0,1,16221448,0.705452110078976
-1,2,13,22994400,1,1,6645292,0.288996103399088
-1,2,13,22994400,2,1,1306592,0.056822182792332
-1,2,13,22994400,3,1,117638,0.00511594127265769
-1,2,13,22994400,4,1,4222,0.000183609922415893
-1,2,13,22994400,5,1,42,1.82653167727795E-06
-1,2,13,22994400,-6,2,28,1.21768778485196E-06
-1,2,13,22994400,-5,2,3066,0.00013333681244129
-1,2,13,22994400,-4,2,93912,0.00408412483039349
-1,2,13,22994400,-3,2,1153850,0.0501796089482657
-1,2,13,22994400,-2,2,6822930,0.296721375639286
-1,2,13,22994400,-1,2,22994400,1
-1,2,13,22994400,0,2,12210528,0.531021814006889
-1,2,13,22994400,1,2,4416174,0.192054326270744
-1,2,13,22994400,2,2,823470,0.0358117628640017
-1,2,13,22994400,3,2,69796,0.00303534773684027
-1,2,13,22994400,4,2,2293,9.97199318094841E-05
-1,2,13,22994400,5,2,21,9.13265838638973E-07
-1,2,13,22994400,-5,3,280,1.21768778485196E-05
-1,2,13,22994400,-4,3,18046,0.000784799777337091
-1,2,13,22994400,-3,3,298020,0.0129605469157708
-1,2,13,22994400,-2,3,1924462,0.0836926382075636
-1,2,13,22994400,-1,3,5446252,0.236851233343771
-1,2,13,22994400,0,3,3741372,0.162707963678113
-1,2,13,22994400,1,3,1306592,0.056822182792332
-1,2,13,22994400,2,3,210314,0.00914631388511986
-1,2,13,22994400,3,3,13140,0.000571443481891243
-1,2,13,22994400,4,3,210,9.13265838638973E-06
-1,2,13,22994400,-4,4,700,3.04421946212991E-05
-1,2,13,22994400,-3,4,26544,0.00115436802003966
-1,2,13,22994400,-2,4,233966,0.0101749121525241
-1,2,13,22994400,-1,4,705204,0.0306685105938837
-1,2,13,22994400,0,4,532956,0.0231776432522701
-1,2,13,22994400,1,4,166742,0.00725141773649236
-1,2,13,22994400,2,4,19255,0.00083737779633302
-1,2,13,22994400,3,4,525,2.28316459659743E-05
-1,2,13,22994400,-3,5,560,2.43537556970393E-05
-1,2,13,22994400,-2,5,11130,0.000484030894478656
-1,2,13,22994400,-1,5,43620,0.00189698361340152
-1,2,13,22994400,0,5,33858,0.00147244546498278
-1,2,13,22994400,1,5,8150,0.000354434123090839
-1,2,13,22994400,2,5,420,1.82653167727795E-05
-1,2,13,22994400,-2,6,140,6.08843892425982E-06
-1,2,13,22994400,-1,6,1094,4.75768013081446E-05
-1,2,13,22994400,0,6,837,3.64001669971819E-05
-1,2,13,22994400,1,6,105,4.56632919319487E-06
-1,2,13,22994400,-1,7,8,3.4791079567199E-07
-1,2,13,22994400,0,7,6,2.60933096753992E-07
8,-3,13,22165,0,-4,9,0.00040604556733589
8,-3,13,22165,1,-4,40,0.00180464696593729
8,-3,13,22165,2,-4,105,0.00473719828558538
8,-3,13,22165,3,-4,210,0.00947439657117076
8,-3,13,22165,4,-4,350,0.0157906609519513
8,-3,13,22165,5,-4,504,0.0227385517708098
8,-3,13,22165,6,-4,630,0.0284231897135123
8,-3,13,22165,7,-4,660,0.0297766749379653
8,-3,13,22165,8,-4,495,0.0223325062034739
8,-3,13,22165,-1,-3,4,0.000180464696593729
8,-3,13,22165,0,-3,199,0.00897811865553801
8,-3,13,22165,1,-3,710,0.0320324836453869
8,-3,13,22165,2,-3,1625,0.0733137829912024
8,-3,13,22165,3,-3,3020,0.136250845928265
8,-3,13,22165,4,-3,4984,0.224859011955786
8,-3,13,22165,5,-3,7644,0.344868035190616
8,-3,13,22165,6,-3,11190,0.504849988720956
8,-3,13,22165,7,-3,15900,0.717347168960072
8,-3,13,22165,8,-3,22165,1
8,-3,13,22165,9,-3,220,0.00992555831265509
8,-3,13,22165,-1,-2,30,0.00135348522445297
8,-3,13,22165,0,-2,1415,0.0638393864200316
8,-3,13,22165,1,-2,3526,0.159079630047372
8,-3,13,22165,2,-2,5892,0.265824498082563
8,-3,13,22165,3,-2,8150,0.367696819309723
8,-3,13,22165,4,-2,9995,0.45093616061358
8,-3,13,22165,5,-2,11130,0.502143018272051
8,-3,13,22165,6,-2,11216,0.506023009248816
8,-3,13,22165,7,-2,9822,0.443131062485901
8,-3,13,22165,8,-2,6375,0.287615610196255
8,-3,13,22165,9,-2,110,0.00496277915632754
8,-3,13,22165,-1,-1,110,0.00496277915632754
8,-3,13,22165,0,-1,6375,0.287615610196255
8,-3,13,22165,1,-1,9822,0.443131062485901
8,-3,13,22165,2,-1,11216,0.506023009248816
8,-3,13,22165,3,-1,11130,0.502143018272051
8,-3,13,22165,4,-1,9995,0.45093616061358
8,-3,13,22165,5,-1,8150,0.367696819309723
8,-3,13,22165,6,-1,5892,0.265824498082563
8,-3,13,22165,7,-1,3526,0.159079630047372
8,-3,13,22165,8,-1,1415,0.0638393864200316
8,-3,13,22165,9,-1,30,0.00135348522445297
8,-3,13,22165,-1,0,220,0.00992555831265509
8,-3,13,22165,0,0,22165,1
8,-3,13,22165,1,0,15900,0.717347168960072
8,-3,13,22165,2,0,11190,0.504849988720956
8,-3,13,22165,3,0,7644,0.344868035190616
8,-3,13,22165,4,0,4984,0.224859011955786
8,-3,13,22165,5,0,3020,0.136250845928265
8,-3,13,22165,6,0,1625,0.0733137829912024
8,-3,13,22165,7,0,710,0.0320324836453869
8,-3,13,22165,8,0,199,0.00897811865553801
8,-3,13,22165,9,0,4,0.000180464696593729
8,-3,13,22165,0,1,495,0.0223325062034739
8,-3,13,22165,1,1,660,0.0297766749379653
8,-3,13,22165,2,1,630,0.0284231897135123
8,-3,13,22165,3,1,504,0.0227385517708098
8,-3,13,22165,4,1,350,0.0157906609519513
8,-3,13,22165,5,1,210,0.00947439657117076
8,-3,13,22165,6,1,105,0.00473719828558538
8,-3,13,22165,7,1,40,0.00180464696593729
8,-3,13,22165,8,1,9,0.00040604556733589
5,3,13,1352208,0,-2,3276,0.00242270419935395
5,3,13,1352208,1,-2,4914,0.00363405629903092
5,3,13,1352208,2,-2,4368,0.00323027226580526
5,3,13,1352208,3,-2,2730,0.00201892016612829
5,3,13,1352208,4,-2,1170,0.000865251499769266
5,3,13,1352208,5,-2,273,0.000201892016612829
5,3,13,1352208,-1,-1,5460,0.00403784033225658
5,3,13,1352208,0,-1,110292,0.0815643747115828
5,3,13,1352208,1,-1,120120,0.0888324873096447
5,3,13,1352208,2,-1,91546,0.0677011229041686
5,3,13,1352208,3,-1,54886,0.0405899092447316
5,3,13,1352208,4,-1,24960,0.0184586986617443
5,3,13,1352208,5,-1,7124,0.00526842024303953
5,3,13,1352208,6,-1,455,0.000336486694354715
5,3,13,1352208,-2,0,1560,0.00115366866635902
5,3,13,1352208,-1,0,76674,0.0567028149515459
5,3,13,1352208,0,0,1352208,1
5,3,13,1352208,1,0,843479,0.62377903399477
5,3,13,1352208,2,0,525980,0.38897861867405
5,3,13,1352208,3,0,310583,0.229685817566528
5,3,13,1352208,4,0,157560,0.116520535302261
5,3,13,1352208,5,0,55705,0.0411955852945701
5,3,13,1352208,6,0,5434,0.00401861252115059
5,3,13,1352208,7,0,130,9.61390555299185E-05
5,3,13,1352208,-2,1,1404,0.00103830179972312
5,3,13,1352208,-1,1,53040,0.0392247346562067
5,3,13,1352208,0,1,570375,0.421810106137517
5,3,13,1352208,1,1,734370,0.543089524688509
5,3,13,1352208,2,1,717184,0.530379941547454
5,3,13,1352208,3,1,600496,0.444085525303799
5,3,13,1352208,4,1,421200,0.311490539916936
5,3,13,1352208,5,1,208520,0.154207045069989
5,3,13,1352208,6,1,22100,0.0163436394400861
5,3,13,1352208,7,1,624,0.000461467466543609
5,3,13,1352208,-2,2,624,0.000461467466543609
5,3,13,1352208,-1,2,22100,0.0163436394400861
5,3,13,1352208,0,2,208520,0.154207045069989
5,3,13,1352208,1,2,421200,0.311490539916936
5,3,13,1352208,2,2,600496,0.444085525303799
5,3,13,1352208,3,2,717184,0.530379941547454
5,3,13,1352208,4,2,734370,0.543089524688509
5,3,13,1352208,5,2,570375,0.421810106137517
5,3,13,1352208,6,2,53040,0.0392247346562067
5,3,13,1352208,7,2,1404,0.00103830179972312
5,3,13,1352208,-2,3,130,9.61390555299185E-05
5,3,13,1352208,-1,3,5434,0.00401861252115059
5,3,13,1352208,0,3,55705,0.0411955852945701
5,3,13,1352208,1,3,157560,0.116520535302261
5,3,13,1352208,2,3,310583,0.229685817566528
5,3,13,1352208,3,3,525980,0.38897861867405
5,3,13,1352208,4,3,843479,0.62377903399477
5,3,13,1352208,5,3,1352208,1
5,3,13,1352208,6,3,76674,0.0567028149515459
5,3,13,1352208,7,3,1560,0.00115366866635902
5,3,13,1352208,-1,4,455,0.000336486694354715
5,3,13,1352208,0,4,7124,0.00526842024303953
5,3,13,1352208,1,4,24960,0.0184586986617443
5,3,13,1352208,2,4,54886,0.0405899092447316
5,3,13,1352208,3,4,91546,0.0677011229041686
5,3,13,1352208,4,4,120120,0.0888324873096447
5,3,13,1352208,5,4,110292,0.0815643747115828
5,3,13,1352208,6,4,5460,0.00403784033225658
5,3,13,1352208,0,5,273,0.000201892016612829
5,3,13,1352208,1,5,1170,0.000865251499769266
5,3,13,1352208,2,5,2730,0.00201892016612829
5,3,13,1352208,3,5,4368,0.00323027226580526
5,3,13,1352208,4,5,4914,0.00363405629903092
5,3,13,1352208,5,5,3276,0.00242270419935395
-3,7,13,111540,-3,-1,52,0.000466200466200466
-3,7,13,111540,-2,-1,351,0.00314685314685315
-3,7,13,111540,-1,-1,1170,0.0104895104895105
-3,7,13,111540,0,-1,2145,0.0192307692307692
-3,7,13,111540,-4,0,104,0.000932400932400932
-3,7,13,111540,-3,0,1612,0.0144522144522145
-3,7,13,111540,-2,0,9386,0.0841491841491842
-3,7,13,111540,-1,0,36231,0.324825174825175
-3,7,13,111540,0,0,111540,1
-3,7,13,111540,1,0,4290,0.0384615384615385
-3,7,13,111540,-4,1,455,0.00407925407925408
-3,7,13,111540,-3,1,5434,0.0487179487179487
-3,7,13,111540,-2,1,22100,0.198135198135198
-3,7,13,111540,-1,1,53040,0.475524475524476
-3,7,13,111540,0,1,76674,0.687412587412587
-3,7,13,111540,1,1,5460,0.048951048951049
-3,7,13,111540,-4,2,1170,0.0104895104895105
-3,7,13,111540,-3,2,11895,0.106643356643357
-3,7,13,111540,-2,2,35256,0.316083916083916
-3,7,13,111540,-1,2,57876,0.518881118881119
-3,7,13,111540,0,2,52052,0.466666666666667
-3,7,13,111540,1,2,4914,0.0440559440559441
-3,7,13,111540,-4,3,2275,0.0203962703962704
-3,7,13,111540,-3,3,21320,0.191142191142191
-3,7,13,111540,-2,3,46735,0.418997668997669
-3,7,13,111540,-1,3,54886,0.492074592074592
-3,7,13,111540,0,3,34307,0.307575757575758
-3,7,13,111540,1,3,3640,0.0326340326340326
-3,7,13,111540,-4,4,3640,0.0326340326340326
-3,7,13,111540,-3,4,34307,0.307575757575758
-3,7,13,111540,-2,4,54886,0.492074592074592
-3,7,13,111540,-1,4,46735,0.418997668997669
-3,7,13,111540,0,4,21320,0.191142191142191
-3,7,13,111540,1,4,2275,0.0203962703962704
-3,7,13,111540,-4,5,4914,0.0440559440559441
-3,7,13,111540,-3,5,52052,0.466666666666667
-3,7,13,111540,-2,5,57876,0.518881118881119
-3,7,13,111540,-1,5,35256,0.316083916083916
-3,7,13,111540,0,5,11895,0.106643356643357
-3,7,13,111540,1,5,1170,0.0104895104895105
-3,7,13,111540,-4,6,5460,0.048951048951049
-3,7,13,111540,-3,6,76674,0.687412587412587
-3,7,13,111540,-2,6,53040,0.475524475524476
-3,7,13,111540,-1,6,22100,0.198135198135198
-3,7,13,111540,0,6,5434,0.0487179487179487
-3,7,13,111540,1,6,455,0.00407925407925408
-3,7,13,111540,-4,7,4290,0.0384615384615385
-3,7,13,111540,-3,7,111540,1
-3,7,13,111540,-2,7,36231,0.324825174825175
-3,7,13,111540,-1,7,9386,0.0841491841491842
-3,7,13,111540,0,7,1612,0.0144522144522145
-3,7,13,111540,1,7,104,0.000932400932400932
-3,7,13,111540,-3,8,2145,0.0192307692307692
-3,7,13,111540,-2,8,1170,0.0104895104895105
-3,7,13,111540,-1,8,351,0.00314685314685315
-3,7,13,111540,0,8,52,0.000466200466200466
12,-1,13,13,0,-1,1,0.0769230769230769
12,-1,13,13,1,-1,2,0.153846153846154
12,-1,13,13,2,-1,3,0.230769230769231
12,-1,13,13,3,-1,4,0.307692307692308
12,-1,13,13,4,-1,5,0.384615384615385
