XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,DwellVisitXYDuration,DwellVisitXYDurationCount,DwellVisitXYDurationProbabilityGivenVisit
0,-8,8,1,0,-8,1,0.5,1,1
0,-8,8,1,0,-7,1,1,1,1
0,-8,8,1,0,-6,1,1,1,1
0,-8,8,1,0,-5,1,1,1,1
0,-8,8,1,0,-4,1,1,1,1
0,-8,8,1,0,-3,1,1,1,1
0,-8,8,1,0,-2,1,1,1,1
0,-8,8,1,0,-1,1,1,1,1
0,-8,8,1,0,0,1,0.5,1,1
-1,-7,8,8,-1,-7,8,0.5,8,1
-1,-7,8,8,0,-7,1,1,1,1
-1,-7,8,8,-1,-6,7,1,7,1
-1,-7,8,8,0,-6,2,1,2,1
-1,-7,8,8,-1,-5,6,1,6,1
-1,-7,8,8,0,-5,3,1,3,1
-1,-7,8,8,-1,-4,5,1,5,1
-1,-7,8,8,0,-4,4,1,4,1
-1,-7,8,8,-1,-3,4,1,4,1
-1,-7,8,8,0,-3,5,1,5,1
-1,-7,8,8,-1,-2,3,1,3,1
-1,-7,8,8,0,-2,6,1,6,1
-1,-7,8,8,-1,-1,2,1,2,1
-1,-7,8,8,0,-1,7,1,7,1
-1,-7,8,8,-1,0,1,1,1,1
-1,-7,8,8,0,0,8,0.5,8,1
0,-7,8,8,0,-7,8,0.5,7,0.875
0,-7,8,8,0,-7,8,1.5,1,0.125
0,-7,8,8,0,-6,8,1,7,0.875
0,-7,8,8,0,-6,8,2,1,0.125
0,-7,8,8,0,-5,8,1,7,0.875
0,-7,8,8,0,-5,8,2,1,0.125
0,-7,8,8,0,-4,8,1,7,0.875
0,-7,8,8,0,-4,8,2,1,0.125
0,-7,8,8,0,-3,8,1,7,0.875
0,-7,8,8,0,-3,8,2,1,0.125
0,-7,8,8,0,-2,8,1,7,0.875
0,-7,8,8,0,-2,8,2,1,0.125
0,-7,8,8,0,-1,8,1,7,0.875
0,-7,8,8,0,-1,8,2,1,0.125
0,-7,8,8,0,0,8,0.5,7,0.875
0,-7,8,8,0,0,8,1.5,1,0.125
1,-7,8,8,0,-7,1,1,1,1
1,-7,8,8,1,-7,8,0.5,8,1
1,-7,8,8,0,-6,2,1,2,1
1,-7,8,8,1,-6,7,1,7,1
1,-7,8,8,0,-5,3,1,3,1
1,-7,8,8,1,-5,6,1,6,1
1,-7,8,8,0,-4,4,1,4,1
1,-7,8,8,1,-4,5,1,5,1
1,-7,8,8,0,-3,5,1,5,1
1,-7,8,8,1,-3,4,1,4,1
1,-7,8,8,0,-2,6,1,6,1
1,-7,8,8,1,-2,3,1,3,1
1,-7,8,8,0,-1,7,1,7,1
1,-7,8,8,1,-1,2,1,2,1
1,-7,8,8,0,0,8,0.5,8,1
1,-7,8,8,1,0,1,1,1,1
-2,-6,8,28,-2,-6,28,0.5,28,1
-2,-6,8,28,-1,-6,7,1,7,1
-2,-6,8,28,0,-6,1,1,1,1
-2,-6,8,28,-2,-5,21,1,21,1
-2,-6,8,28,-1,-5,12,1,12,1
-2,-6,8,28,0,-5,3,1,3,1
-2,-6,8,28,-2,-4,15,1,15,1
-2,-6,8,28,-1,-4,15,1,15,1
-2,-6,8,28,0,-4,6,1,6,1
-2,-6,8,28,-2,-3,10,1,10,1
