XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,DwellVisitXYDuration,DwellVisitXYDurationCount,DwellVisitXYDurationProbabilityGivenVisit
0,-7,9,117,-1,-3,20,1,20,1
0,-7,9,117,0,-3,93,1,81,0.870967741935484
0,-7,9,117,0,-3,93,2,11,0.118279569892473
0,-7,9,117,0,-3,93,3,1,0.010752688172043
0,-7,9,117,1,-3,20,1,20,1
0,-7,9,117,-1,-2,18,1,18,1
0,-7,9,117,0,-2,97,1,85,0.876288659793814
0,-7,9,117,0,-2,97,2,11,0.11340206185567
0,-7,9,117,0,-2,97,3,1,0.0103092783505155
0,-7,9,117,1,-2,18,1,18,1
0,-7,9,117,-1,-1,14,1,14,1
0,-7,9,117,0,-1,105,1,93,0.885714285714286
0,-7,9,117,0,-1,105,2,11,0.104761904761905
0,-7,9,117,0,-1,105,3,1,0.00952380952380952
0,-7,9,117,1,-1,14,1,14,1
0,-7,9,117,-1,0,8,1,8,1
0,-7,9,117,0,0,117,0.5,105,0.897435897435897
0,-7,9,117,0,0,117,1.5,11,0.094017094017094
0,-7,9,117,0,0,117,2.5,1,0.00854700854700855
0,-7,9,117,1,0,8,1,8,1
0,-7,9,117,0,1,1,1,1,1
1,-7,9,72,0,-7,9,1,8,0.888888888888889
1,-7,9,72,0,-7,9,2,1,0.111111111111111
1,-7,9,72,1,-7,72,0.5,64,0.888888888888889
1,-7,9,72,1,-7,72,1.5,8,0.111111111111111
1,-7,9,72,0,-6,18,1,16,0.888888888888889
1,-7,9,72,0,-6,18,2,2,0.111111111111111
1,-7,9,72,1,-6,63,1,56,0.888888888888889
1,-7,9,72,1,-6,63,2,7,0.111111111111111
1,-7,9,72,0,-5,27,1,24,0.888888888888889
1,-7,9,72,0,-5,27,2,3,0.111111111111111
1,-7,9,72,1,-5,54,1,48,0.888888888888889
1,-7,9,72,1,-5,54,2,6,0.111111111111111
1,-7,9,72,0,-4,36,1,32,0.888888888888889
1,-7,9,72,0,-4,36,2,4,0.111111111111111
1,-7,9,72,1,-4,45,1,40,0.888888888888889
1,-7,9,72,1,-4,45,2,5,0.111111111111111
1,-7,9,72,0,-3,45,1,40,0.888888888888889
1,-7,9,72,0,-3,45,2,5,0.111111111111111
1,-7,9,72,1,-3,36,1,32,0.888888888888889
1,-7,9,72,1,-3,36,2,4,0.111111111111111
1,-7,9,72,0,-2,54,1,48,0.888888888888889
1,-7,9,72,0,-2,54,2,6,0.111111111111111
1,-7,9,72,1,-2,27,1,24,0.888888888888889
1,-7,9,72,1,-2,27,2,3,0.111111111111111
1,-7,9,72,0,-1,63,1,56,0.888888888888889
1,-7,9,72,0,-1,63,2,7,0.111111111111111
1,-7,9,72,1,-1,18,1,16,0.888888888888889
1,-7,9,72,1,-1,18,2,2,0.111111111111111
1,-7,9,72,0,0,72,0.5,64,0.888888888888889
1,-7,9,72,0,0,72,1.5,8,0.111111111111111
1,-7,9,72,1,0,9,1,8,0.888888888888889
1,-7,9,72,1,0,9,2,1,0.111111111111111
2,-7,9,36,0,-7,1,1,1,1
2,-7,9,36,1,-7,8,1,8,1
2,-7,9,36,2,-7,36,0.5,36,1
2,-7,9,36,0,-6,3,1,3,1
2,-7,9,36,1,-6,14,1,14,1
2,-7,9,36,2,-6,28,1,28,1
2,-7,9,36,0,-5,6,1,6,1
2,-7,9,36,1,-5,18,1,18,1
2,-7,9,36,2,-5,21,1,21,1
2,-7,9,36,0,-4,10,1,10,1
2,-7,9,36,1,-4,20,1,20,1
2,-7,9,36,2,-4,15,1,15,1
2,-7,9,36,0,-3,15,1,15,1
2,-7,9,36,1,-3,20,1,20,1
2,-7,9,36,2,-3,10,1,10,1
2,-7,9,36,0,-2,21,1,21,1
2,-7,9,36,1,-2,18,1,18,1
2,-7,9,36,2,-2,6,1,6,1
2,-7,9,36,0,-1,28,1,28,1
2,-7,9,36,1,-1,14,1,14,1
2,-7,9,36,2,-1,3,1,3,1
2,-7,9,36,0,0,36,0.5,36,1
2,-7,9,36,1,0,8,1,8,1
2,-7,9,36,2,0,1,1,1,1
-3,-6,9,84,-3,-6,84,0.5,84,1
-3,-6,9,84,-2,-6,28,1,28,1
-3,-6,9,84,-1,-6,7,1,7,1
-3,-6,9,84,0,-6,1,1,1,1
-3,-6,9,84,-3,-5,56,1,56,1
-3,-6,9,84,-2,-5,42,1,42,1
-3,-6,9,84,-1,-5,18,1,18,1
-3,-6,9,84,0,-5,4,1,4,1
-3,-6,9,84,-3,-4,35,1,35,1
-3,-6,9,84,-2,-4,45,1,45,1
-3,-6,9,84,-1,-4,30,1,30,1
-3,-6,9,84,0,-4,10,1,10,1
-3,-6,9,84,-3,-3,20,1,20,1
-3,-6,9,84,-2,-3,40,1,40,1
-3,-6,9,84,-1,-3,40,1,40,1
-3,-6,9,84,0,-3,20,1,20,1
-3,-6,9,84,-3,-2,10,1,10,1
-3,-6,9,84,-2,-2,30,1,30,1
-3,-6,9,84,-1,-2,45,1,45,1
-3,-6,9,84,0,-2,35,1,35,1
-3,-6,9,84,-3,-1,4,1,4,1
-3,-6,9,84,-2,-1,18,1,18,1
-3,-6,9,84,-1,-1,42,1,42,1
-3,-6,9,84,0,-1,56,1,56,1
-3,-6,9,84,-3,0,1,1,1,1
-3,-6,9,84,-2,0,7,1,7,1
-3,-6,9,84,-1,0,28,1,28,1
-3,-6,9,84,0,0,84,0.5,84,1
-2,-6,9,252,-2,-6,252,0.5,224,0.888888888888889
-2,-6,9,252,-2,-6,252,1.5,28,0.111111111111111
-2,-6,9,252,-1,-6,63,1,56,0.888888888888889
-2,-6,9,252,-1,-6,63,2,7,0.111111111111111
-2,-6,9,252,0,-6,9,1,8,0.888888888888889
-2,-6,9,252,0,-6,9,2,1,0.111111111111111
-2,-6,9,252,-2,-5,189,1,168,0.888888888888889
-2,-6,9,252,-2,-5,189,2,21,0.111111111111111
-2,-6,9,252,-1,-5,108,1,96,0.888888888888889
-2,-6,9,252,-1,-5,108,2,12,0.111111111111111
-2,-6,9,252,0,-5,27,1,24,0.888888888888889
-2,-6,9,252,0,-5,27,2,3,0.111111111111111
-2,-6,9,252,-2,-4,135,1,120,0.888888888888889
-2,-6,9,252,-2,-4,135,2,15,0.111111111111111
-2,-6,9,252,-1,-4,135,1,120,0.888888888888889
-2,-6,9,252,-1,-4,135,2,15,0.111111111111111
-2,-6,9,252,0,-4,54,1,48,0.888888888888889
-2,-6,9,252,0,-4,54,2,6,0.111111111111111
-2,-6,9,252,-2,-3,90,1,80,0.888888888888889
-2,-6,9,252,-2,-3,90,2,10,0.111111111111111
-2,-6,9,252,-1,-3,144,1,128,0.888888888888889
-2,-6,9,252,-1,-3,144,2,16,0.111111111111111
-2,-6,9,252,0,-3,90,1,80,0.888888888888889
-2,-6,9,252,0,-3,90,2,10,0.111111111111111
-2,-6,9,252,-2,-2,54,1,48,0.888888888888889
-2,-6,9,252,-2,-2,54,2,6,0.111111111111111
-2,-6,9,252,-1,-2,135,1,120,0.888888888888889
-2,-6,9,252,-1,-2,135,2,15,0.111111111111111
-2,-6,9,252,0,-2,135,1,120,0.888888888888889
-2,-6,9,252,0,-2,135,2,15,0.111111111111111
-2,-6,9,252,-2,-1,27,1,24,0.888888888888889
-2,-6,9,252,-2,-1,27,2,3,0.111111111111111
-2,-6,9,252,-1,-1,108,1,96,0.888888888888889
-2,-6,9,252,-1,-1,108,2,12,0.111111111111111
-2,-6,9,252,0,-1,189,1,168,0.888888888888889
-2,-6,9,252,0,-1,189,2,21,0.111111111111111
-2,-6,9,252,-2,0,9,1,8,0.888888888888889
-2,-6,9,252,-2,0,9,2,1,0.111111111111111
-2,-6,9,252,-1,0,63,1,56,0.888888888888889
-2,-6,9,252,-1,0,63,2,7,0.111111111111111
-2,-6,9,252,0,0,252,0.5,224,0.888888888888889
-2,-6,9,252,0,0,252,1.5,28,0.111111111111111
-1,-6,9,576,-1,-7,8,1,8,1
-1,-6,9,576,0,-7,2,1,2,1
-1,-6,9,576,-2,-6,28,1,28,1
-1,-6,9,576,-1,-6,576,0.5,492,0.854166666666667
-1,-6,9,576,-1,-6,576,1.5,77,0.133680555555556
-1,-6,9,576,-1,-6,576,2.5,7,0.0121527777777778
-1,-6,9,576,0,-6,105,1,93,0.885714285714286
-1,-6,9,576,0,-6,105,2,11,0.104761904761905
-1,-6,9,576,0,-6,105,3,1,0.00952380952380952
-1,-6,9,576,1,-6,7,1,7,1
-1,-6,9,576,-2,-5,42,1,42,1
-1,-6,9,576,-1,-5,470,1,398,0.846808510638298
-1,-6,9,576,-1,-5,470,2,66,0.140425531914894
-1,-6,9,576,-1,-5,470,3,6,0.0127659574468085
-1,-6,9,576,0,-5,186,1,162,0.870967741935484
-1,-6,9,576,0,-5,186,2,22,0.118279569892473
-1,-6,9,576,0,-5,186,3,2,0.010752688172043
-1,-6,9,576,1,-5,18,1,18,1
-1,-6,9,576,-2,-4,45,1,45,1
-1,-6,9,576,-1,-4,387,1,327,0.844961240310077
-1,-6,9,576,-1,-4,387,2,55,0.142118863049096
-1,-6,9,576,-1,-4,387,3,5,0.0129198966408269
-1,-6,9,576,0,-4,254,1,218,0.858267716535433
-1,-6,9,576,0,-4,254,2,33,0.12992125984252
-1,-6,9,576,0,-4,254,3,3,0.0118110236220472
-1,-6,9,576,1,-4,30,1,30,1
-1,-6,9,576,-2,-3,40,1,40,1
-1,-6,9,576,-1,-3,318,1,270,0.849056603773585
-1,-6,9,576,-1,-3,318,2,44,0.138364779874214
-1,-6,9,576,-1,-3,318,3,4,0.0125786163522013
-1,-6,9,576,0,-3,318,1,270,0.849056603773585
-1,-6,9,576,0,-3,318,2,44,0.138364779874214
-1,-6,9,576,0,-3,318,3,4,0.0125786163522013
-1,-6,9,576,1,-3,40,1,40,1
-1,-6,9,576,-2,-2,30,1,30,1
-1,-6,9,576,-1,-2,254,1,218,0.858267716535433
-1,-6,9,576,-1,-2,254,2,33,0.12992125984252
-1,-6,9,576,-1,-2,254,3,3,0.0118110236220472
-1,-6,9,576,0,-2,387,1,327,0.844961240310077
-1,-6,9,576,0,-2,387,2,55,0.142118863049096
-1,-6,9,576,0,-2,387,3,5,0.0129198966408269
-1,-6,9,576,1,-2,45,1,45,1
-1,-6,9,576,-2,-1,18,1,18,1
-1,-6,9,576,-1,-1,186,1,162,0.870967741935484
-1,-6,9,576,-1,-1,186,2,22,0.118279569892473
-1,-6,9,576,-1,-1,186,3,2,0.010752688172043
-1,-6,9,576,0,-1,470,1,398,0.846808510638298
-1,-6,9,576,0,-1,470,2,66,0.140425531914894
-1,-6,9,576,0,-1,470,3,6,0.0127659574468085
-1,-6,9,576,1,-1,42,1,42,1
-1,-6,9,576,-2,0,7,1,7,1
-1,-6,9,576,-1,0,105,1,93,0.885714285714286
-1,-6,9,576,-1,0,105,2,11,0.104761904761905
-1,-6,9,576,-1,0,105,3,1,0.00952380952380952
-1,-6,9,576,0,0,576,0.5,492,0.854166666666667
-1,-6,9,576,0,0,576,1.5,77,0.133680555555556
-1,-6,9,576,0,0,576,2.5,7,0.0121527777777778
-1,-6,9,576,1,0,28,1,28,1
-1,-6,9,576,-1,1,2,1,2,1
-1,-6,9,576,0,1,8,1,8,1
0,-6,9,660,0,-7,9,1,8,0.888888888888889
0,-6,9,660,0,-7,9,2,1,0.111111111111111
0,-6,9,660,-1,-6,63,1,56,0.888888888888889
0,-6,9,660,-1,-6,63,2,7,0.111111111111111
0,-6,9,660,0,-6,660,0.5,536,0.812121212121212
0,-6,9,660,0,-6,660,1.5,109,0.165151515151515
0,-6,9,660,0,-6,660,2.5,14,0.0212121212121212
0,-6,9,660,0,-6,660,3.5,1,0.00151515151515152
0,-6,9,660,1,-6,63,1,56,0.888888888888889
0,-6,9,660,1,-6,63,2,7,0.111111111111111
0,-6,9,660,-1,-5,108,1,96,0.888888888888889
0,-6,9,660,-1,-5,108,2,12,0.111111111111111
0,-6,9,660,0,-5,570,1,456,0.8
0,-6,9,660,0,-5,570,2,99,0.173684210526316
0,-6,9,660,0,-5,570,3,14,0.0245614035087719
0,-6,9,660,0,-5,570,4,1,0.00175438596491228
0,-6,9,660,1,-5,108,1,96,0.888888888888889
0,-6,9,660,1,-5,108,2,12,0.111111111111111
0,-6,9,660,-1,-4,135,1,120,0.888888888888889
0,-6,9,660,-1,-4,135,2,15,0.111111111111111
0,-6,9,660,0,-4,516,1,408,0.790697674418605
0,-6,9,660,0,-4,516,2,93,0.180232558139535
0,-6,9,660,0,-4,516,3,14,0.0271317829457364
0,-6,9,660,0,-4,516,4,1,0.00193798449612403
0,-6,9,660,1,-4,135,1,120,0.888888888888889
0,-6,9,660,1,-4,135,2,15,0.111111111111111
0,-6,9,660,-1,-3,144,1,128,0.888888888888889
0,-6,9,660,-1,-3,144,2,16,0.111111111111111
0,-6,9,660,0,-3,498,1,392,0.78714859437751
0,-6,9,660,0,-3,498,2,91,0.182730923694779
0,-6,9,660,0,-3,498,3,14,0.0281124497991968
0,-6,9,660,0,-3,498,4,1,0.00200803212851406
0,-6,9,660,1,-3,144,1,128,0.888888888888889
0,-6,9,660,1,-3,144,2,16,0.111111111111111
0,-6,9,660,-1,-2,135,1,120,0.888888888888889
0,-6,9,660,-1,-2,135,2,15,0.111111111111111
0,-6,9,660,0,-2,516,1,408,0.790697674418605
0,-6,9,660,0,-2,516,2,93,0.180232558139535
0,-6,9,660,0,-2,516,3,14,0.0271317829457364
0,-6,9,660,0,-2,516,4,1,0.00193798449612403
0,-6,9,660,1,-2,135,1,120,0.888888888888889
0,-6,9,660,1,-2,135,2,15,0.111111111111111
0,-6,9,660,-1,-1,108,1,96,0.888888888888889
0,-6,9,660,-1,-1,108,2,12,0.111111111111111
0,-6,9,660,0,-1,570,1,456,0.8
0,-6,9,660,0,-1,570,2,99,0.173684210526316
0,-6,9,660,0,-1,570,3,14,0.0245614035087719
0,-6,9,660,0,-1,570,4,1,0.00175438596491228
0,-6,9,660,1,-1,108,1,96,0.888888888888889
0,-6,9,660,1,-1,108,2,12,0.111111111111111
0,-6,9,660,-1,0,63,1,56,0.888888888888889
0,-6,9,660,-1,0,63,2,7,0.111111111111111
0,-6,9,660,0,0,660,0.5,536,0.812121212121212
0,-6,9,660,0,0,660,1.5,109,0.165151515151515
0,-6,9,660,0,0,660,2.5,14,0.0212121212121212
0,-6,9,660,0,0,660,3.5,1,0.00151515151515152
0,-6,9,660,1,0,63,1,56,0.888888888888889
0,-6,9,660,1,0,63,2,7,0.111111111111111
0,-6,9,660,0,1,9,1,8,0.888888888888889
0,-6,9,660,0,1,9,2,1,0.111111111111111
1,-6,9,576,0,-7,2,1,2,1
1,-6,9,576,1,-7,8,1,8,1
1,-6,9,576,-1,-6,7,1,7,1
1,-6,9,576,0,-6,105,1,93,0.885714285714286
1,-6,9,576,0,-6,105,2,11,0.104761904761905
1,-6,9,576,0,-6,105,3,1,0.00952380952380952
1,-6,9,576,1,-6,576,0.5,492,0.854166666666667
1,-6,9,576,1,-6,576,1.5,77,0.133680555555556
1,-6,9,576,1,-6,576,2.5,7,0.0121527777777778
1,-6,9,576,2,-6,28,1,28,1
1,-6,9,576,-1,-5,18,1,18,1
1,-6,9,576,0,-5,186,1,162,0.870967741935484
1,-6,9,576,0,-5,186,2,22,0.118279569892473
1,-6,9,576,0,-5,186,3,2,0.010752688172043
1,-6,9,576,1,-5,470,1,398,0.846808510638298
1,-6,9,576,1,-5,470,2,66,0.140425531914894
1,-6,9,576,1,-5,470,3,6,0.0127659574468085
1,-6,9,576,2,-5,42,1,42,1
1,-6,9,576,-1,-4,30,1,30,1
1,-6,9,576,0,-4,254,1,218,0.858267716535433
1,-6,9,576,0,-4,254,2,33,0.12992125984252
1,-6,9,576,0,-4,254,3,3,0.0118110236220472
1,-6,9,576,1,-4,387,1,327,0.844961240310077
1,-6,9,576,1,-4,387,2,55,0.142118863049096
1,-6,9,576,1,-4,387,3,5,0.0129198966408269
1,-6,9,576,2,-4,45,1,45,1
1,-6,9,576,-1,-3,40,1,40,1
1,-6,9,576,0,-3,318,1,270,0.849056603773585
1,-6,9,576,0,-3,318,2,44,0.138364779874214
1,-6,9,576,0,-3,318,3,4,0.0125786163522013
1,-6,9,576,1,-3,318,1,270,0.849056603773585
1,-6,9,576,1,-3,318,2,44,0.138364779874214
1,-6,9,576,1,-3,318,3,4,0.0125786163522013
1,-6,9,576,2,-3,40,1,40,1
1,-6,9,576,-1,-2,45,1,45,1
1,-6,9,576,0,-2,387,1,327,0.844961240310077
1,-6,9,576,0,-2,387,2,55,0.142118863049096
1,-6,9,576,0,-2,387,3,5,0.0129198966408269
1,-6,9,576,1,-2,254,1,218,0.858267716535433
1,-6,9,576,1,-2,254,2,33,0.12992125984252
1,-6,9,576,1,-2,254,3,3,0.0118110236220472
1,-6,9,576,2,-2,30,1,30,1
1,-6,9,576,-1,-1,42,1,42,1
1,-6,9,576,0,-1,470,1,398,0.846808510638298
1,-6,9,576,0,-1,470,2,66,0.140425531914894
1,-6,9,576,0,-1,470,3,6,0.0127659574468085
1,-6,9,576,1,-1,186,1,162,0.870967741935484
1,-6,9,576,1,-1,186,2,22,0.118279569892473
1,-6,9,576,1,-1,186,3,2,0.010752688172043
1,-6,9,576,2,-1,18,1,18,1
1,-6,9,576,-1,0,28,1,28,1
1,-6,9,576,0,0,576,0.5,492,0.854166666666667
1,-6,9,576,0,0,576,1.5,77,0.133680555555556
1,-6,9,576,0,0,576,2.5,7,0.0121527777777778
1,-6,9,576,1,0,105,1,93,0.885714285714286
1,-6,9,576,1,0,105,2,11,0.104761904761905
1,-6,9,576,1,0,105,3,1,0.00952380952380952
1,-6,9,576,2,0,7,1,7,1
1,-6,9,576,0,1,8,1,8,1
1,-6,9,576,1,1,2,1,2,1
2,-6,9,252,0,-6,9,1,8,0.888888888888889
2,-6,9,252,0,-6,9,2,1,0.111111111111111
2,-6,9,252,1,-6,63,1,56,0.888888888888889
2,-6,9,252,1,-6,63,2,7,0.111111111111111
2,-6,9,252,2,-6,252,0.5,224,0.888888888888889
2,-6,9,252,2,-6,252,1.5,28,0.111111111111111
2,-6,9,252,0,-5,27,1,24,0.888888888888889
2,-6,9,252,0,-5,27,2,3,0.111111111111111
2,-6,9,252,1,-5,108,1,96,0.888888888888889
2,-6,9,252,1,-5,108,2,12,0.111111111111111
2,-6,9,252,2,-5,189,1,168,0.888888888888889
2,-6,9,252,2,-5,189,2,21,0.111111111111111
2,-6,9,252,0,-4,54,1,48,0.888888888888889
2,-6,9,252,0,-4,54,2,6,0.111111111111111
2,-6,9,252,1,-4,135,1,120,0.888888888888889
2,-6,9,252,1,-4,135,2,15,0.111111111111111
2,-6,9,252,2,-4,135,1,120,0.888888888888889
2,-6,9,252,2,-4,135,2,15,0.111111111111111
2,-6,9,252,0,-3,90,1,80,0.888888888888889
2,-6,9,252,0,-3,90,2,10,0.111111111111111
2,-6,9,252,1,-3,144,1,128,0.888888888888889
2,-6,9,252,1,-3,144,2,16,0.111111111111111
2,-6,9,252,2,-3,90,1,80,0.888888888888889
2,-6,9,252,2,-3,90,2,10,0.111111111111111
2,-6,9,252,0,-2,135,1,120,0.888888888888889
2,-6,9,252,0,-2,135,2,15,0.111111111111111
2,-6,9,252,1,-2,135,1,120,0.888888888888889
2,-6,9,252,1,-2,135,2,15,0.111111111111111
2,-6,9,252,2,-2,54,1,48,0.888888888888889
2,-6,9,252,2,-2,54,2,6,0.111111111111111
2,-6,9,252,0,-1,189,1,168,0.888888888888889
2,-6,9,252,0,-1,189,2,21,0.111111111111111
2,-6,9,252,1,-1,108,1,96,0.888888888888889
2,-6,9,252,1,-1,108,2,12,0.111111111111111
2,-6,9,252,2,-1,27,1,24,0.888888888888889
2,-6,9,252,2,-1,27,2,3,0.111111111111111
2,-6,9,252,0,0,252,0.5,224,0.888888888888889
2,-6,9,252,0,0,252,1.5,28,0.111111111111111
2,-6,9,252,1,0,63,1,56,0.888888888888889
2,-6,9,252,1,0,63,2,7,0.111111111111111
2,-6,9,252,2,0,9,1,8,0.888888888888889
2,-6,9,252,2,0,9,2,1,0.111111111111111
3,-6,9,84,0,-6,1,1,1,1
3,-6,9,84,1,-6,7,1,7,1
3,-6,9,84,2,-6,28,1,28,1
3,-6,9,84,3,-6,84,0.5,84,1
3,-6,9,84,0,-5,4,1,4,1
3,-6,9,84,1,-5,18,1,18,1
3,-6,9,84,2,-5,42,1,42,1
