XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,DwellVisitXYDuration,DwellVisitXYDurationCount,DwellVisitXYDurationProbabilityGivenVisit
-1,-10,12,132,-1,-10,132,0.5,121,0.916666666666667
-1,-10,12,132,-1,-10,132,1.5,11,0.0833333333333333
-1,-10,12,132,0,-10,12,1,11,0.916666666666667
-1,-10,12,132,0,-10,12,2,1,0.0833333333333333
-1,-10,12,132,-1,-9,120,1,110,0.916666666666667
-1,-10,12,132,-1,-9,120,2,10,0.0833333333333333
-1,-10,12,132,0,-9,24,1,22,0.916666666666667
-1,-10,12,132,0,-9,24,2,2,0.0833333333333333
-1,-10,12,132,-1,-8,108,1,99,0.916666666666667
-1,-10,12,132,-1,-8,108,2,9,0.0833333333333333
-1,-10,12,132,0,-8,36,1,33,0.916666666666667
-1,-10,12,132,0,-8,36,2,3,0.0833333333333333
-1,-10,12,132,-1,-7,96,1,88,0.916666666666667
-1,-10,12,132,-1,-7,96,2,8,0.0833333333333333
-1,-10,12,132,0,-7,48,1,44,0.916666666666667
-1,-10,12,132,0,-7,48,2,4,0.0833333333333333
-1,-10,12,132,-1,-6,84,1,77,0.916666666666667
-1,-10,12,132,-1,-6,84,2,7,0.0833333333333333
-1,-10,12,132,0,-6,60,1,55,0.916666666666667
-1,-10,12,132,0,-6,60,2,5,0.0833333333333333
-1,-10,12,132,-1,-5,72,1,66,0.916666666666667
-1,-10,12,132,-1,-5,72,2,6,0.0833333333333333
-1,-10,12,132,0,-5,72,1,66,0.916666666666667
-1,-10,12,132,0,-5,72,2,6,0.0833333333333333
-1,-10,12,132,-1,-4,60,1,55,0.916666666666667
-1,-10,12,132,-1,-4,60,2,5,0.0833333333333333
-1,-10,12,132,0,-4,84,1,77,0.916666666666667
-1,-10,12,132,0,-4,84,2,7,0.0833333333333333
-1,-10,12,132,-1,-3,48,1,44,0.916666666666667
-1,-10,12,132,-1,-3,48,2,4,0.0833333333333333
-1,-10,12,132,0,-3,96,1,88,0.916666666666667
-1,-10,12,132,0,-3,96,2,8,0.0833333333333333
-1,-10,12,132,-1,-2,36,1,33,0.916666666666667
-1,-10,12,132,-1,-2,36,2,3,0.0833333333333333
-1,-10,12,132,0,-2,108,1,99,0.916666666666667
-1,-10,12,132,0,-2,108,2,9,0.0833333333333333
-1,-10,12,132,-1,-1,24,1,22,0.916666666666667
-1,-10,12,132,-1,-1,24,2,2,0.0833333333333333
-1,-10,12,132,0,-1,120,1,110,0.916666666666667
-1,-10,12,132,0,-1,120,2,10,0.0833333333333333
-1,-10,12,132,-1,0,12,1,11,0.916666666666667
-1,-10,12,132,-1,0,12,2,1,0.0833333333333333
-1,-10,12,132,0,0,132,0.5,121,0.916666666666667
-1,-10,12,132,0,0,132,1.5,11,0.0833333333333333
-2,-9,12,660,-2,-9,660,0.5,605,0.916666666666667
-2,-9,12,660,-2,-9,660,1.5,55,0.0833333333333333
-2,-9,12,660,-1,-9,120,1,110,0.916666666666667
-2,-9,12,660,-1,-9,120,2,10,0.0833333333333333
-2,-9,12,660,0,-9,12,1,11,0.916666666666667
-2,-9,12,660,0,-9,12,2,1,0.0833333333333333
-2,-9,12,660,-2,-8,540,1,495,0.916666666666667
-2,-9,12,660,-2,-8,540,2,45,0.0833333333333333
-2,-9,12,660,-1,-8,216,1,198,0.916666666666667
-2,-9,12,660,-1,-8,216,2,18,0.0833333333333333
-2,-9,12,660,0,-8,36,1,33,0.916666666666667
-2,-9,12,660,0,-8,36,2,3,0.0833333333333333
-2,-9,12,660,-2,-7,432,1,396,0.916666666666667
-2,-9,12,660,-2,-7,432,2,36,0.0833333333333333
-2,-9,12,660,-1,-7,288,1,264,0.916666666666667
-2,-9,12,660,-1,-7,288,2,24,0.0833333333333333
-2,-9,12,660,0,-7,72,1,66,0.916666666666667
-2,-9,12,660,0,-7,72,2,6,0.0833333333333333
-2,-9,12,660,-2,-6,336,1,308,0.916666666666667
-2,-9,12,660,-2,-6,336,2,28,0.0833333333333333
-2,-9,12,660,-1,-6,336,1,308,0.916666666666667
-2,-9,12,660,-1,-6,336,2,28,0.0833333333333333
-2,-9,12,660,0,-6,120,1,110,0.916666666666667
-2,-9,12,660,0,-6,120,2,10,0.0833333333333333
-2,-9,12,660,-2,-5,252,1,231,0.916666666666667
-2,-9,12,660,-2,-5,252,2,21,0.0833333333333333
-2,-9,12,660,-1,-5,360,1,330,0.916666666666667
-2,-9,12,660,-1,-5,360,2,30,0.0833333333333333
-2,-9,12,660,0,-5,180,1,165,0.916666666666667
-2,-9,12,660,0,-5,180,2,15,0.0833333333333333
-2,-9,12,660,-2,-4,180,1,165,0.916666666666667
-2,-9,12,660,-2,-4,180,2,15,0.0833333333333333
-2,-9,12,660,-1,-4,360,1,330,0.916666666666667
-2,-9,12,660,-1,-4,360,2,30,0.0833333333333333
-2,-9,12,660,0,-4,252,1,231,0.916666666666667
-2,-9,12,660,0,-4,252,2,21,0.0833333333333333
-2,-9,12,660,-2,-3,120,1,110,0.916666666666667
-2,-9,12,660,-2,-3,120,2,10,0.0833333333333333
-2,-9,12,660,-1,-3,336,1,308,0.916666666666667
-2,-9,12,660,-1,-3,336,2,28,0.0833333333333333
-2,-9,12,660,0,-3,336,1,308,0.916666666666667
-2,-9,12,660,0,-3,336,2,28,0.0833333333333333
-2,-9,12,660,-2,-2,72,1,66,0.916666666666667
-2,-9,12,660,-2,-2,72,2,6,0.0833333333333333
-2,-9,12,660,-1,-2,288,1,264,0.916666666666667
-2,-9,12,660,-1,-2,288,2,24,0.0833333333333333
-2,-9,12,660,0,-2,432,1,396,0.916666666666667
-2,-9,12,660,0,-2,432,2,36,0.0833333333333333
-2,-9,12,660,-2,-1,36,1,33,0.916666666666667
-2,-9,12,660,-2,-1,36,2,3,0.0833333333333333
-2,-9,12,660,-1,-1,216,1,198,0.916666666666667
-2,-9,12,660,-1,-1,216,2,18,0.0833333333333333
-2,-9,12,660,0,-1,540,1,495,0.916666666666667
-2,-9,12,660,0,-1,540,2,45,0.0833333333333333
-2,-9,12,660,-2,0,12,1,11,0.916666666666667
-2,-9,12,660,-2,0,12,2,1,0.0833333333333333
-2,-9,12,660,-1,0,120,1,110,0.916666666666667
-2,-9,12,660,-1,0,120,2,10,0.0833333333333333
-2,-9,12,660,0,0,660,0.5,605,0.916666666666667
-2,-9,12,660,0,0,660,1.5,55,0.0833333333333333
-7,-5,12,792,-7,-5,792,0.5,792,1
-7,-5,12,792,-6,-5,462,1,462,1
-7,-5,12,792,-5,-5,252,1,252,1
-7,-5,12,792,-4,-5,126,1,126,1
-7,-5,12,792,-3,-5,56,1,56,1
-7,-5,12,792,-2,-5,21,1,21,1
-7,-5,12,792,-1,-5,6,1,6,1
-7,-5,12,792,0,-5,1,1,1,1
-7,-5,12,792,-7,-4,330,1,330,1
-7,-5,12,792,-6,-4,420,1,420,1
-7,-5,12,792,-5,-4,378,1,378,1
-7,-5,12,792,-4,-4,280,1,280,1
-7,-5,12,792,-3,-4,175,1,175,1
-7,-5,12,792,-2,-4,90,1,90,1
-7,-5,12,792,-1,-4,35,1,35,1
-7,-5,12,792,0,-4,8,1,8,1
-7,-5,12,792,-7,-3,120,1,120,1
-7,-5,12,792,-6,-3,252,1,252,1
-7,-5,12,792,-5,-3,336,1,336,1
-7,-5,12,792,-4,-3,350,1,350,1
-7,-5,12,792,-3,-3,300,1,300,1
-7,-5,12,792,-2,-3,210,1,210,1
-7,-5,12,792,-1,-3,112,1,112,1
-7,-5,12,792,0,-3,36,1,36,1
-7,-5,12,792,-7,-2,36,1,36,1
-7,-5,12,792,-6,-2,112,1,112,1
-7,-5,12,792,-5,-2,210,1,210,1
-7,-5,12,792,-4,-2,300,1,300,1
-7,-5,12,792,-3,-2,350,1,350,1
-7,-5,12,792,-2,-2,336,1,336,1
-7,-5,12,792,-1,-2,252,1,252,1
-7,-5,12,792,0,-2,120,1,120,1
-7,-5,12,792,-7,-1,8,1,8,1
-7,-5,12,792,-6,-1,35,1,35,1
-7,-5,12,792,-5,-1,90,1,90,1
-7,-5,12,792,-4,-1,175,1,175,1
-7,-5,12,792,-3,-1,280,1,280,1
-7,-5,12,792,-2,-1,378,1,378,1
-7,-5,12,792,-1,-1,420,1,420,1
-7,-5,12,792,0,-1,330,1,330,1
-7,-5,12,792,-7,0,1,1,1,1
-7,-5,12,792,-6,0,6,1,6,1
-7,-5,12,792,-5,0,21,1,21,1
-7,-5,12,792,-4,0,56,1,56,1
-7,-5,12,792,-3,0,126,1,126,1
-7,-5,12,792,-2,0,252,1,252,1
-7,-5,12,792,-1,0,462,1,462,1
-7,-5,12,792,0,0,792,0.5,792,1
3,-5,12,218592,0,-7,10,1,10,1
3,-5,12,218592,1,-7,48,1,48,1
3,-5,12,218592,2,-7,108,1,108,1
3,-5,12,218592,3,-7,120,1,120,1
3,-5,12,218592,-1,-6,35,1,35,1
3,-5,12,218592,0,-6,594,1,534,0.898989898989899
3,-5,12,218592,0,-6,594,2,56,0.0942760942760943
3,-5,12,218592,0,-6,594,3,4,0.00673400673400673
3,-5,12,218592,1,-6,2624,1,2309,0.879954268292683
3,-5,12,218592,1,-6,2624,2,294,0.112042682926829
3,-5,12,218592,1,-6,2624,3,21,0.00800304878048781
3,-5,12,218592,2,-6,6544,1,5704,0.871638141809291
3,-5,12,218592,2,-6,6544,2,784,0.119804400977995
3,-5,12,218592,2,-6,6544,3,56,0.00855745721271394
3,-5,12,218592,3,-6,9594,1,8334,0.868667917448405
3,-5,12,218592,3,-6,9594,2,1176,0.122576610381488
3,-5,12,218592,3,-6,9594,3,84,0.00875547217010632
3,-5,12,218592,4,-6,420,1,420,1
3,-5,12,218592,-2,-5,21,1,21,1
3,-5,12,218592,-1,-5,812,1,722,0.889162561576355
3,-5,12,218592,-1,-5,812,2,84,0.103448275862069
3,-5,12,218592,-1,-5,812,3,6,0.00738916256157635
3,-5,12,218592,0,-5,7761,1,6306,0.812524159257828
3,-5,12,218592,0,-5,7761,2,1244,0.16028862260018
3,-5,12,218592,0,-5,7761,3,190,0.0244813812653009
3,-5,12,218592,0,-5,7761,4,20,0.00257698750161062
3,-5,12,218592,0,-5,7761,5,1,0.000128849375080531
3,-5,12,218592,1,-5,31440,1,24570,0.781488549618321
3,-5,12,218592,1,-5,31440,2,5728,0.182188295165394
3,-5,12,218592,1,-5,31440,3,1016,0.0323155216284987
3,-5,12,218592,1,-5,31440,4,120,0.00381679389312977
3,-5,12,218592,1,-5,31440,5,6,0.000190839694656489
3,-5,12,218592,2,-5,90075,1,68655,0.762198168193172
3,-5,12,218592,2,-5,90075,2,17598,0.195370524562864
3,-5,12,218592,2,-5,90075,3,3381,0.0375353871773522
3,-5,12,218592,2,-5,90075,4,420,0.00466278101582015
3,-5,12,218592,2,-5,90075,5,21,0.000233139050791007
3,-5,12,218592,3,-5,218592,0.5,164412,0.752140974967062
3,-5,12,218592,3,-5,218592,1.5,44184,0.202129995608256
3,-5,12,218592,3,-5,218592,2.5,8820,0.0403491436100132
3,-5,12,218592,3,-5,218592,3.5,1120,0.00512370077587469
3,-5,12,218592,3,-5,218592,4.5,56,0.000256185038793734
3,-5,12,218592,4,-5,14028,1,12138,0.865269461077844
3,-5,12,218592,4,-5,14028,2,1764,0.125748502994012
3,-5,12,218592,4,-5,14028,3,126,0.00898203592814371
3,-5,12,218592,5,-5,252,1,252,1
3,-5,12,218592,-2,-4,90,1,90,1
3,-5,12,218592,-1,-4,3020,1,2645,0.875827814569536
3,-5,12,218592,-1,-4,3020,2,350,0.115894039735099
3,-5,12,218592,-1,-4,3020,3,25,0.00827814569536424
3,-5,12,218592,0,-4,23296,1,18406,0.79009271978022
3,-5,12,218592,0,-4,23296,2,4108,0.176339285714286
3,-5,12,218592,0,-4,23296,3,698,0.0299622252747253
3,-5,12,218592,0,-4,23296,4,80,0.00343406593406593
3,-5,12,218592,0,-4,23296,5,4,0.000171703296703297
3,-5,12,218592,1,-4,66104,1,50564,0.76491589011255
3,-5,12,218592,1,-4,66104,2,12794,0.193543507200775
3,-5,12,218592,1,-4,66104,3,2431,0.036775384243011
3,-5,12,218592,1,-4,66104,4,300,0.0045383032796805
3,-5,12,218592,1,-4,66104,5,15,0.000226915163984025
3,-5,12,218592,2,-4,118354,1,89164,0.753367017591294
3,-5,12,218592,2,-4,118354,2,23824,0.201294421819288
3,-5,12,218592,2,-4,118354,3,4736,0.0400155465805972
3,-5,12,218592,2,-4,118354,4,600,0.00506953715125809
3,-5,12,218592,2,-4,118354,5,30,0.000253476857562905
3,-5,12,218592,3,-4,136339,1,102529,0.752015197412332
3,-5,12,218592,3,-4,136339,2,27566,0.202187195153258
3,-5,12,218592,3,-4,136339,3,5509,0.0404066334651127
3,-5,12,218592,3,-4,136339,4,700,0.00513426092314011
3,-5,12,218592,3,-4,136339,5,35,0.000256713046157006
3,-5,12,218592,4,-4,15400,1,13300,0.863636363636364
3,-5,12,218592,4,-4,15400,2,1960,0.127272727272727
3,-5,12,218592,4,-4,15400,3,140,0.00909090909090909
3,-5,12,218592,5,-4,378,1,378,1
3,-5,12,218592,-2,-3,210,1,210,1
3,-5,12,218592,-1,-3,6862,1,5962,0.868842902943748
3,-5,12,218592,-1,-3,6862,2,840,0.122413290585835
