XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,VisitToXYVisitProbability
2,-2,4,6,0,-2,1,0.166666666666667
2,-2,4,6,1,-2,3,0.5
2,-2,4,6,2,-2,6,1
2,-2,4,6,0,-1,3,0.5
2,-2,4,6,1,-1,4,0.666666666666667
2,-2,4,6,2,-1,3,0.5
2,-2,4,6,0,0,6,1
2,-2,4,6,1,0,3,0.5
2,-2,4,6,2,0,1,0.166666666666667
-3,-1,4,4,-3,-1,4,1
-3,-1,4,4,-2,-1,3,0.75
-3,-1,4,4,-1,-1,2,0.5
-3,-1,4,4,0,-1,1,0.25
-3,-1,4,4,-3,0,1,0.25
-3,-1,4,4,-2,0,2,0.5
-3,-1,4,4,-1,0,3,0.75
-3,-1,4,4,0,0,4,1
-2,-1,4,12,-2,-1,12,1
-2,-1,4,12,-1,-1,8,0.666666666666667
-2,-1,4,12,0,-1,4,0.333333333333333
-2,-1,4,12,-2,0,4,0.333333333333333
-2,-1,4,12,-1,0,8,0.666666666666667
-2,-1,4,12,0,0,12,1
-1,-1,4,36,-1,-2,3,0.0833333333333333
-1,-1,4,36,0,-2,2,0.0555555555555556
-1,-1,4,36,-2,-1,3,0.0833333333333333
-1,-1,4,36,-1,-1,36,1
-1,-1,4,36,0,-1,20,0.555555555555556
-1,-1,4,36,1,-1,2,0.0555555555555556
-1,-1,4,36,-2,0,2,0.0555555555555556
-1,-1,4,36,-1,0,20,0.555555555555556
-1,-1,4,36,0,0,36,1
-1,-1,4,36,1,0,3,0.0833333333333333
-1,-1,4,36,-1,1,2,0.0555555555555556
-1,-1,4,36,0,1,3,0.0833333333333333
0,-1,4,40,0,-2,4,0.1
0,-1,4,40,-1,-1,8,0.2
0,-1,4,40,0,-1,40,1
0,-1,4,40,1,-1,8,0.2
0,-1,4,40,-1,0,8,0.2
0,-1,4,40,0,0,40,1
0,-1,4,40,1,0,8,0.2
0,-1,4,40,0,1,4,0.1
1,-1,4,36,0,-2,2,0.0555555555555556
1,-1,4,36,1,-2,3,0.0833333333333333
1,-1,4,36,-1,-1,2,0.0555555555555556
1,-1,4,36,0,-1,20,0.555555555555556
1,-1,4,36,1,-1,36,1
1,-1,4,36,2,-1,3,0.0833333333333333
1,-1,4,36,-1,0,3,0.0833333333333333
1,-1,4,36,0,0,36,1
1,-1,4,36,1,0,20,0.555555555555556
1,-1,4,36,2,0,2,0.0555555555555556
1,-1,4,36,0,1,3,0.0833333333333333
1,-1,4,36,1,1,2,0.0555555555555556
2,-1,4,12,0,-1,4,0.333333333333333
2,-1,4,12,1,-1,8,0.666666666666667
2,-1,4,12,2,-1,12,1
2,-1,4,12,0,0,12,1
2,-1,4,12,1,0,8,0.666666666666667
2,-1,4,12,2,0,4,0.333333333333333
3,-1,4,4,0,-1,1,0.25
3,-1,4,4,1,-1,2,0.5
3,-1,4,4,2,-1,3,0.75
3,-1,4,4,3,-1,4,1
3,-1,4,4,0,0,4,1
3,-1,4,4,1,0,3,0.75
3,-1,4,4,2,0,2,0.5
3,-1,4,4,3,0,1,0.25
-4,0,4,1,-4,0,1,1
-4,0,4,1,-3,0,1,1
-4,0,4,1,-2,0,1,1
-4,0,4,1,-1,0,1,1
-4,0,4,1,0,0,1,1
-3,0,4,4,-3,0,4,1
-3,0,4,4,-2,0,4,1
-3,0,4,4,-1,0,4,1
-3,0,4,4,0,0,4,1
-2,0,4,22,-2,-1,3,0.136363636363636
-2,0,4,22,-1,-1,4,0.181818181818182
-2,0,4,22,0,-1,3,0.136363636363636
-2,0,4,22,-3,0,1,0.0454545454545455
-2,0,4,22,-2,0,22,1
-2,0,4,22,-1,0,20,0.909090909090909
-2,0,4,22,0,0,22,1
-2,0,4,22,1,0,1,0.0454545454545455
-2,0,4,22,-2,1,3,0.136363636363636
-2,0,4,22,-1,1,4,0.181818181818182
-2,0,4,22,0,1,3,0.136363636363636
-1,0,4,40,-1,-1,8,0.2
-1,0,4,40,0,-1,8,0.2
-1,0,4,40,-2,0,4,0.1
-1,0,4,40,-1,0,40,1
-1,0,4,40,0,0,40,1
-1,0,4,40,1,0,4,0.1
-1,0,4,40,-1,1,8,0.2
-1,0,4,40,0,1,8,0.2
0,0,4,61,0,-2,1,0.0163934426229508
0,0,4,61,-1,-1,4,0.0655737704918033
0,0,4,61,0,-1,20,0.327868852459016
0,0,4,61,1,-1,4,0.0655737704918033
0,0,4,61,-2,0,1,0.0163934426229508
0,0,4,61,-1,0,20,0.327868852459016
0,0,4,61,0,0,61,1
0,0,4,61,1,0,20,0.327868852459016
0,0,4,61,2,0,1,0.0163934426229508
0,0,4,61,-1,1,4,0.0655737704918033
0,0,4,61,0,1,20,0.327868852459016
0,0,4,61,1,1,4,0.0655737704918033
0,0,4,61,0,2,1,0.0163934426229508
1,0,4,40,0,-1,8,0.2
1,0,4,40,1,-1,8,0.2
1,0,4,40,-1,0,4,0.1
1,0,4,40,0,0,40,1
1,0,4,40,1,0,40,1
1,0,4,40,2,0,4,0.1
1,0,4,40,0,1,8,0.2
1,0,4,40,1,1,8,0.2
2,0,4,22,0,-1,3,0.136363636363636
2,0,4,22,1,-1,4,0.181818181818182
2,0,4,22,2,-1,3,0.136363636363636
2,0,4,22,-1,0,1,0.0454545454545455
2,0,4,22,0,0,22,1
2,0,4,22,1,0,20,0.909090909090909
2,0,4,22,2,0,22,1
2,0,4,22,3,0,1,0.0454545454545455
2,0,4,22,0,1,3,0.136363636363636
2,0,4,22,1,1,4,0.181818181818182
2,0,4,22,2,1,3,0.136363636363636
3,0,4,4,0,0,4,1
3,0,4,4,1,0,4,1
3,0,4,4,2,0,4,1
3,0,4,4,3,0,4,1
4,0,4,1,0,0,1,1
4,0,4,1,1,0,1,1
4,0,4,1,2,0,1,1
4,0,4,1,3,0,1,1
4,0,4,1,4,0,1,1
-3,1,4,4,-3,0,1,0.25
-3,1,4,4,-2,0,2,0.5
-3,1,4,4,-1,0,3,0.75
-3,1,4,4,0,0,4,1
-3,1,4,4,-3,1,4,1
-3,1,4,4,-2,1,3,0.75
-3,1,4,4,-1,1,2,0.5
-3,1,4,4,0,1,1,0.25
-2,1,4,12,-2,0,4,0.333333333333333
-2,1,4,12,-1,0,8,0.666666666666667
-2,1,4,12,0,0,12,1
-2,1,4,12,-2,1,12,1
-2,1,4,12,-1,1,8,0.666666666666667
-2,1,4,12,0,1,4,0.333333333333333
-1,1,4,36,-1,-1,2,0.0555555555555556
-1,1,4,36,0,-1,3,0.0833333333333333
-1,1,4,36,-2,0,2,0.0555555555555556
-1,1,4,36,-1,0,20,0.555555555555556
-1,1,4,36,0,0,36,1
-1,1,4,36,1,0,3,0.0833333333333333
-1,1,4,36,-2,1,3,0.0833333333333333
-1,1,4,36,-1,1,36,1
-1,1,4,36,0,1,20,0.555555555555556
-1,1,4,36,1,1,2,0.0555555555555556
-1,1,4,36,-1,2,3,0.0833333333333333
-1,1,4,36,0,2,2,0.0555555555555556
0,1,4,40,0,-1,4,0.1
0,1,4,40,-1,0,8,0.2
0,1,4,40,0,0,40,1
0,1,4,40,1,0,8,0.2
0,1,4,40,-1,1,8,0.2
0,1,4,40,0,1,40,1
0,1,4,40,1,1,8,0.2
0,1,4,40,0,2,4,0.1
1,1,4,36,0,-1,3,0.0833333333333333
1,1,4,36,1,-1,2,0.0555555555555556
1,1,4,36,-1,0,3,0.0833333333333333
1,1,4,36,0,0,36,1
1,1,4,36,1,0,20,0.555555555555556
1,1,4,36,2,0,2,0.0555555555555556
1,1,4,36,-1,1,2,0.0555555555555556
1,1,4,36,0,1,20,0.555555555555556
1,1,4,36,1,1,36,1
1,1,4,36,2,1,3,0.0833333333333333
1,1,4,36,0,2,2,0.0555555555555556
1,1,4,36,1,2,3,0.0833333333333333
2,1,4,12,0,0,12,1
2,1,4,12,1,0,8,0.666666666666667
2,1,4,12,2,0,4,0.333333333333333
2,1,4,12,0,1,4,0.333333333333333
2,1,4,12,1,1,8,0.666666666666667
2,1,4,12,2,1,12,1
3,1,4,4,0,0,4,1
3,1,4,4,1,0,3,0.75
3,1,4,4,2,0,2,0.5
3,1,4,4,3,0,1,0.25
3,1,4,4,0,1,1,0.25
3,1,4,4,1,1,2,0.5
3,1,4,4,2,1,3,0.75
3,1,4,4,3,1,4,1
-2,2,4,6,-2,0,1,0.166666666666667
-2,2,4,6,-1,0,3,0.5
-2,2,4,6,0,0,6,1
-2,2,4,6,-2,1,3,0.5
-2,2,4,6,-1,1,4,0.666666666666667
-2,2,4,6,0,1,3,0.5
-2,2,4,6,-2,2,6,1
-2,2,4,6,-1,2,3,0.5
-2,2,4,6,0,2,1,0.166666666666667
-1,2,4,12,-1,0,4,0.333333333333333
-1,2,4,12,0,0,12,1
-1,2,4,12,-1,1,8,0.666666666666667
-1,2,4,12,0,1,8,0.666666666666667
-1,2,4,12,-1,2,12,1
-1,2,4,12,0,2,4,0.333333333333333
0,2,4,22,0,-1,1,0.0454545454545455
0,2,4,22,-1,0,3,0.136363636363636
0,2,4,22,0,0,22,1
0,2,4,22,1,0,3,0.136363636363636
0,2,4,22,-1,1,4,0.181818181818182
0,2,4,22,0,1,20,0.909090909090909
0,2,4,22,1,1,4,0.181818181818182
0,2,4,22,-1,2,3,0.136363636363636
0,2,4,22,0,2,22,1
0,2,4,22,1,2,3,0.136363636363636
0,2,4,22,0,3,1,0.0454545454545455
1,2,4,12,0,0,12,1
1,2,4,12,1,0,4,0.333333333333333
1,2,4,12,0,1,8,0.666666666666667
1,2,4,12,1,1,8,0.666666666666667
1,2,4,12,0,2,4,0.333333333333333
1,2,4,12,1,2,12,1
2,2,4,6,0,0,6,1
2,2,4,6,1,0,3,0.5
2,2,4,6,2,0,1,0.166666666666667
2,2,4,6,0,1,3,0.5
2,2,4,6,1,1,4,0.666666666666667
2,2,4,6,2,1,3,0.5
2,2,4,6,0,2,1,0.166666666666667
2,2,4,6,1,2,3,0.5
2,2,4,6,2,2,6,1
-1,3,4,4,-1,0,1,0.25
-1,3,4,4,0,0,4,1
-1,3,4,4,-1,1,2,0.5
-1,3,4,4,0,1,3,0.75
-1,3,4,4,-1,2,3,0.75
-1,3,4,4,0,2,2,0.5
-1,3,4,4,-1,3,4,1
-1,3,4,4,0,3,1,0.25
0,3,4,4,0,0,4,1
0,3,4,4,0,1,4,1
0,3,4,4,0,2,4,1
0,3,4,4,0,3,4,1
1,3,4,4,0,0,4,1
1,3,4,4,1,0,1,0.25
1,3,4,4,0,1,3,0.75
1,3,4,4,1,1,2,0.5
1,3,4,4,0,2,2,0.5
1,3,4,4,1,2,3,0.75
1,3,4,4,0,3,1,0.25
1,3,4,4,1,3,4,1
0,4,4,1,0,0,1,1
0,4,4,1,0,1,1,1
0,4,4,1,0,2,1,1
0,4,4,1,0,3,1,1
0,4,4,1,0,4,1,1
