XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,VisitToXYVisitProbability
0,-10,10,1,0,-10,1,1
0,-10,10,1,0,-9,1,1
0,-10,10,1,0,-8,1,1
0,-10,10,1,0,-7,1,1
0,-10,10,1,0,-6,1,1
0,-10,10,1,0,-5,1,1
0,-10,10,1,0,-4,1,1
0,-10,10,1,0,-3,1,1
0,-10,10,1,0,-2,1,1
0,-10,10,1,0,-1,1,1
0,-10,10,1,0,0,1,1
-1,-9,10,10,-1,-9,10,1
-1,-9,10,10,0,-9,1,0.1
-1,-9,10,10,-1,-8,9,0.9
-1,-9,10,10,0,-8,2,0.2
-1,-9,10,10,-1,-7,8,0.8
-1,-9,10,10,0,-7,3,0.3
-1,-9,10,10,-1,-6,7,0.7
-1,-9,10,10,0,-6,4,0.4
-1,-9,10,10,-1,-5,6,0.6
-1,-9,10,10,0,-5,5,0.5
-1,-9,10,10,-1,-4,5,0.5
-1,-9,10,10,0,-4,6,0.6
-1,-9,10,10,-1,-3,4,0.4
-1,-9,10,10,0,-3,7,0.7
-1,-9,10,10,-1,-2,3,0.3
-1,-9,10,10,0,-2,8,0.8
-1,-9,10,10,-1,-1,2,0.2
-1,-9,10,10,0,-1,9,0.9
-1,-9,10,10,-1,0,1,0.1
-1,-9,10,10,0,0,10,1
0,-9,10,10,0,-9,10,1
0,-9,10,10,0,-8,10,1
0,-9,10,10,0,-7,10,1
0,-9,10,10,0,-6,10,1
0,-9,10,10,0,-5,10,1
0,-9,10,10,0,-4,10,1
0,-9,10,10,0,-3,10,1
0,-9,10,10,0,-2,10,1
0,-9,10,10,0,-1,10,1
0,-9,10,10,0,0,10,1
1,-9,10,10,0,-9,1,0.1
1,-9,10,10,1,-9,10,1
1,-9,10,10,0,-8,2,0.2
1,-9,10,10,1,-8,9,0.9
1,-9,10,10,0,-7,3,0.3
1,-9,10,10,1,-7,8,0.8
1,-9,10,10,0,-6,4,0.4
1,-9,10,10,1,-6,7,0.7
1,-9,10,10,0,-5,5,0.5
1,-9,10,10,1,-5,6,0.6
1,-9,10,10,0,-4,6,0.6
1,-9,10,10,1,-4,5,0.5
1,-9,10,10,0,-3,7,0.7
1,-9,10,10,1,-3,4,0.4
1,-9,10,10,0,-2,8,0.8
1,-9,10,10,1,-2,3,0.3
1,-9,10,10,0,-1,9,0.9
1,-9,10,10,1,-1,2,0.2
1,-9,10,10,0,0,10,1
1,-9,10,10,1,0,1,0.1
-2,-8,10,45,-2,-8,45,1
-2,-8,10,45,-1,-8,9,0.2
-2,-8,10,45,0,-8,1,0.0222222222222222
-2,-8,10,45,-2,-7,36,0.8
-2,-8,10,45,-1,-7,16,0.355555555555556
-2,-8,10,45,0,-7,3,0.0666666666666667
-2,-8,10,45,-2,-6,28,0.622222222222222
-2,-8,10,45,-1,-6,21,0.466666666666667
-2,-8,10,45,0,-6,6,0.133333333333333
-2,-8,10,45,-2,-5,21,0.466666666666667
-2,-8,10,45,-1,-5,24,0.533333333333333
-2,-8,10,45,0,-5,10,0.222222222222222
-2,-8,10,45,-2,-4,15,0.333333333333333
-2,-8,10,45,-1,-4,25,0.555555555555556
-2,-8,10,45,0,-4,15,0.333333333333333
-2,-8,10,45,-2,-3,10,0.222222222222222
-2,-8,10,45,-1,-3,24,0.533333333333333
-2,-8,10,45,0,-3,21,0.466666666666667
-2,-8,10,45,-2,-2,6,0.133333333333333
-2,-8,10,45,-1,-2,21,0.466666666666667
-2,-8,10,45,0,-2,28,0.622222222222222
-2,-8,10,45,-2,-1,3,0.0666666666666667
-2,-8,10,45,-1,-1,16,0.355555555555556
-2,-8,10,45,0,-1,36,0.8
-2,-8,10,45,-2,0,1,0.0222222222222222
-2,-8,10,45,-1,0,9,0.2
-2,-8,10,45,0,0,45,1
-1,-8,10,90,-1,-8,90,1
-1,-8,10,90,0,-8,10,0.111111111111111
-1,-8,10,90,-1,-7,80,0.888888888888889
-1,-8,10,90,0,-7,20,0.222222222222222
-1,-8,10,90,-1,-6,70,0.777777777777778
-1,-8,10,90,0,-6,30,0.333333333333333
-1,-8,10,90,-1,-5,60,0.666666666666667
-1,-8,10,90,0,-5,40,0.444444444444444
-1,-8,10,90,-1,-4,50,0.555555555555556
-1,-8,10,90,0,-4,50,0.555555555555556
-1,-8,10,90,-1,-3,40,0.444444444444444
-1,-8,10,90,0,-3,60,0.666666666666667
-1,-8,10,90,-1,-2,30,0.333333333333333
-1,-8,10,90,0,-2,70,0.777777777777778
-1,-8,10,90,-1,-1,20,0.222222222222222
-1,-8,10,90,0,-1,80,0.888888888888889
-1,-8,10,90,-1,0,10,0.111111111111111
-1,-8,10,90,0,0,90,1
0,-8,10,145,0,-9,1,0.00689655172413793
0,-8,10,145,-1,-8,9,0.0620689655172414
0,-8,10,145,0,-8,145,1
0,-8,10,145,1,-8,9,0.0620689655172414
0,-8,10,145,-1,-7,16,0.110344827586207
0,-8,10,145,0,-7,131,0.903448275862069
0,-8,10,145,1,-7,16,0.110344827586207
0,-8,10,145,-1,-6,21,0.144827586206897
0,-8,10,145,0,-6,121,0.83448275862069
0,-8,10,145,1,-6,21,0.144827586206897
0,-8,10,145,-1,-5,24,0.16551724137931
0,-8,10,145,0,-5,115,0.793103448275862
0,-8,10,145,1,-5,24,0.16551724137931
0,-8,10,145,-1,-4,25,0.172413793103448
0,-8,10,145,0,-4,113,0.779310344827586
0,-8,10,145,1,-4,25,0.172413793103448
0,-8,10,145,-1,-3,24,0.16551724137931
0,-8,10,145,0,-3,115,0.793103448275862
0,-8,10,145,1,-3,24,0.16551724137931
0,-8,10,145,-1,-2,21,0.144827586206897
0,-8,10,145,0,-2,121,0.83448275862069
0,-8,10,145,1,-2,21,0.144827586206897
0,-8,10,145,-1,-1,16,0.110344827586207
0,-8,10,145,0,-1,131,0.903448275862069
0,-8,10,145,1,-1,16,0.110344827586207
0,-8,10,145,-1,0,9,0.0620689655172414
0,-8,10,145,0,0,145,1
0,-8,10,145,1,0,9,0.0620689655172414
0,-8,10,145,0,1,1,0.00689655172413793
1,-8,10,90,0,-8,10,0.111111111111111
1,-8,10,90,1,-8,90,1
1,-8,10,90,0,-7,20,0.222222222222222
1,-8,10,90,1,-7,80,0.888888888888889
1,-8,10,90,0,-6,30,0.333333333333333
1,-8,10,90,1,-6,70,0.777777777777778
1,-8,10,90,0,-5,40,0.444444444444444
1,-8,10,90,1,-5,60,0.666666666666667
1,-8,10,90,0,-4,50,0.555555555555556
1,-8,10,90,1,-4,50,0.555555555555556
1,-8,10,90,0,-3,60,0.666666666666667
1,-8,10,90,1,-3,40,0.444444444444444
1,-8,10,90,0,-2,70,0.777777777777778
1,-8,10,90,1,-2,30,0.333333333333333
1,-8,10,90,0,-1,80,0.888888888888889
1,-8,10,90,1,-1,20,0.222222222222222
1,-8,10,90,0,0,90,1
1,-8,10,90,1,0,10,0.111111111111111
2,-8,10,45,0,-8,1,0.0222222222222222
2,-8,10,45,1,-8,9,0.2
2,-8,10,45,2,-8,45,1
2,-8,10,45,0,-7,3,0.0666666666666667
2,-8,10,45,1,-7,16,0.355555555555556
2,-8,10,45,2,-7,36,0.8
2,-8,10,45,0,-6,6,0.133333333333333
2,-8,10,45,1,-6,21,0.466666666666667
2,-8,10,45,2,-6,28,0.622222222222222
2,-8,10,45,0,-5,10,0.222222222222222
2,-8,10,45,1,-5,24,0.533333333333333
2,-8,10,45,2,-5,21,0.466666666666667
2,-8,10,45,0,-4,15,0.333333333333333
2,-8,10,45,1,-4,25,0.555555555555556
2,-8,10,45,2,-4,15,0.333333333333333
2,-8,10,45,0,-3,21,0.466666666666667
2,-8,10,45,1,-3,24,0.533333333333333
2,-8,10,45,2,-3,10,0.222222222222222
2,-8,10,45,0,-2,28,0.622222222222222
2,-8,10,45,1,-2,21,0.466666666666667
2,-8,10,45,2,-2,6,0.133333333333333
2,-8,10,45,0,-1,36,0.8
2,-8,10,45,1,-1,16,0.355555555555556
2,-8,10,45,2,-1,3,0.0666666666666667
2,-8,10,45,0,0,45,1
2,-8,10,45,1,0,9,0.2
2,-8,10,45,2,0,1,0.0222222222222222
-3,-7,10,120,-3,-7,120,1
-3,-7,10,120,-2,-7,36,0.3
-3,-7,10,120,-1,-7,8,0.0666666666666667
-3,-7,10,120,0,-7,1,0.00833333333333333
-3,-7,10,120,-3,-6,84,0.7
-3,-7,10,120,-2,-6,56,0.466666666666667
-3,-7,10,120,-1,-6,21,0.175
-3,-7,10,120,0,-6,4,0.0333333333333333
-3,-7,10,120,-3,-5,56,0.466666666666667
-3,-7,10,120,-2,-5,63,0.525
-3,-7,10,120,-1,-5,36,0.3
-3,-7,10,120,0,-5,10,0.0833333333333333
-3,-7,10,120,-3,-4,35,0.291666666666667
-3,-7,10,120,-2,-4,60,0.5
-3,-7,10,120,-1,-4,50,0.416666666666667
-3,-7,10,120,0,-4,20,0.166666666666667
-3,-7,10,120,-3,-3,20,0.166666666666667
-3,-7,10,120,-2,-3,50,0.416666666666667
-3,-7,10,120,-1,-3,60,0.5
-3,-7,10,120,0,-3,35,0.291666666666667
-3,-7,10,120,-3,-2,10,0.0833333333333333
-3,-7,10,120,-2,-2,36,0.3
-3,-7,10,120,-1,-2,63,0.525
-3,-7,10,120,0,-2,56,0.466666666666667
-3,-7,10,120,-3,-1,4,0.0333333333333333
-3,-7,10,120,-2,-1,21,0.175
-3,-7,10,120,-1,-1,56,0.466666666666667
-3,-7,10,120,0,-1,84,0.7
-3,-7,10,120,-3,0,1,0.00833333333333333
-3,-7,10,120,-2,0,8,0.0666666666666667
-3,-7,10,120,-1,0,36,0.3
-3,-7,10,120,0,0,120,1
-2,-7,10,360,-2,-7,360,1
-2,-7,10,360,-1,-7,80,0.222222222222222
-2,-7,10,360,0,-7,10,0.0277777777777778
-2,-7,10,360,-2,-6,280,0.777777777777778
-2,-7,10,360,-1,-6,140,0.388888888888889
-2,-7,10,360,0,-6,30,0.0833333333333333
-2,-7,10,360,-2,-5,210,0.583333333333333
-2,-7,10,360,-1,-5,180,0.5
-2,-7,10,360,0,-5,60,0.166666666666667
-2,-7,10,360,-2,-4,150,0.416666666666667
-2,-7,10,360,-1,-4,200,0.555555555555556
-2,-7,10,360,0,-4,100,0.277777777777778
-2,-7,10,360,-2,-3,100,0.277777777777778
-2,-7,10,360,-1,-3,200,0.555555555555556
-2,-7,10,360,0,-3,150,0.416666666666667
-2,-7,10,360,-2,-2,60,0.166666666666667
-2,-7,10,360,-1,-2,180,0.5
-2,-7,10,360,0,-2,210,0.583333333333333
-2,-7,10,360,-2,-1,30,0.0833333333333333
-2,-7,10,360,-1,-1,140,0.388888888888889
-2,-7,10,360,0,-1,280,0.777777777777778
-2,-7,10,360,-2,0,10,0.0277777777777778
-2,-7,10,360,-1,0,80,0.222222222222222
-2,-7,10,360,0,0,360,1
-1,-7,10,810,-1,-8,9,0.0111111111111111
-1,-7,10,810,0,-8,2,0.00246913580246914
-1,-7,10,810,-2,-7,36,0.0444444444444444
-1,-7,10,810,-1,-7,810,1
-1,-7,10,810,0,-7,131,0.161728395061728
-1,-7,10,810,1,-7,8,0.00987654320987654
-1,-7,10,810,-2,-6,56,0.0691358024691358
-1,-7,10,810,-1,-6,674,0.832098765432099
-1,-7,10,810,0,-6,234,0.288888888888889
-1,-7,10,810,1,-6,21,0.0259259259259259
-1,-7,10,810,-2,-5,63,0.0777777777777778
-1,-7,10,810,-1,-5,566,0.698765432098765
-1,-7,10,810,0,-5,320,0.395061728395062
-1,-7,10,810,1,-5,36,0.0444444444444444
-1,-7,10,810,-2,-4,60,0.0740740740740741
-1,-7,10,810,-1,-4,477,0.588888888888889
-1,-7,10,810,0,-4,398,0.491358024691358
-1,-7,10,810,1,-4,50,0.0617283950617284
-1,-7,10,810,-2,-3,50,0.0617283950617284
-1,-7,10,810,-1,-3,398,0.491358024691358
-1,-7,10,810,0,-3,477,0.588888888888889
-1,-7,10,810,1,-3,60,0.0740740740740741
-1,-7,10,810,-2,-2,36,0.0444444444444444
-1,-7,10,810,-1,-2,320,0.395061728395062
-1,-7,10,810,0,-2,566,0.698765432098765
-1,-7,10,810,1,-2,63,0.0777777777777778
-1,-7,10,810,-2,-1,21,0.0259259259259259
-1,-7,10,810,-1,-1,234,0.288888888888889
-1,-7,10,810,0,-1,674,0.832098765432099
-1,-7,10,810,1,-1,56,0.0691358024691358
-1,-7,10,810,-2,0,8,0.00987654320987654
-1,-7,10,810,-1,0,131,0.161728395061728
-1,-7,10,810,0,0,810,1
-1,-7,10,810,1,0,36,0.0444444444444444
-1,-7,10,810,-1,1,2,0.00246913580246914
-1,-7,10,810,0,1,9,0.0111111111111111
0,-7,10,930,0,-8,10,0.010752688172043
0,-7,10,930,-1,-7,80,0.0860215053763441
0,-7,10,930,0,-7,930,1
0,-7,10,930,1,-7,80,0.0860215053763441
0,-7,10,930,-1,-6,140,0.150537634408602
0,-7,10,930,0,-6,810,0.870967741935484
0,-7,10,930,1,-6,140,0.150537634408602
0,-7,10,930,-1,-5,180,0.193548387096774
0,-7,10,930,0,-5,730,0.78494623655914
0,-7,10,930,1,-5,180,0.193548387096774
0,-7,10,930,-1,-4,200,0.21505376344086
0,-7,10,930,0,-4,690,0.741935483870968
0,-7,10,930,1,-4,200,0.21505376344086
0,-7,10,930,-1,-3,200,0.21505376344086
0,-7,10,930,0,-3,690,0.741935483870968
0,-7,10,930,1,-3,200,0.21505376344086
0,-7,10,930,-1,-2,180,0.193548387096774
0,-7,10,930,0,-2,730,0.78494623655914
0,-7,10,930,1,-2,180,0.193548387096774
0,-7,10,930,-1,-1,140,0.150537634408602
0,-7,10,930,0,-1,810,0.870967741935484
0,-7,10,930,1,-1,140,0.150537634408602
0,-7,10,930,-1,0,80,0.0860215053763441
0,-7,10,930,0,0,930,1
0,-7,10,930,1,0,80,0.0860215053763441
0,-7,10,930,0,1,10,0.010752688172043
1,-7,10,810,0,-8,2,0.00246913580246914
1,-7,10,810,1,-8,9,0.0111111111111111
1,-7,10,810,-1,-7,8,0.00987654320987654
1,-7,10,810,0,-7,131,0.161728395061728
1,-7,10,810,1,-7,810,1
1,-7,10,810,2,-7,36,0.0444444444444444
1,-7,10,810,-1,-6,21,0.0259259259259259
1,-7,10,810,0,-6,234,0.288888888888889
1,-7,10,810,1,-6,674,0.832098765432099
1,-7,10,810,2,-6,56,0.0691358024691358
1,-7,10,810,-1,-5,36,0.0444444444444444
1,-7,10,810,0,-5,320,0.395061728395062
1,-7,10,810,1,-5,566,0.698765432098765
1,-7,10,810,2,-5,63,0.0777777777777778
1,-7,10,810,-1,-4,50,0.0617283950617284
1,-7,10,810,0,-4,398,0.491358024691358
1,-7,10,810,1,-4,477,0.588888888888889
1,-7,10,810,2,-4,60,0.0740740740740741
1,-7,10,810,-1,-3,60,0.0740740740740741
1,-7,10,810,0,-3,477,0.588888888888889
1,-7,10,810,1,-3,398,0.491358024691358
1,-7,10,810,2,-3,50,0.0617283950617284
1,-7,10,810,-1,-2,63,0.0777777777777778
1,-7,10,810,0,-2,566,0.698765432098765
1,-7,10,810,1,-2,320,0.395061728395062
1,-7,10,810,2,-2,36,0.0444444444444444
1,-7,10,810,-1,-1,56,0.0691358024691358
1,-7,10,810,0,-1,674,0.832098765432099
1,-7,10,810,1,-1,234,0.288888888888889
1,-7,10,810,2,-1,21,0.0259259259259259
1,-7,10,810,-1,0,36,0.0444444444444444
1,-7,10,810,0,0,810,1
1,-7,10,810,1,0,131,0.161728395061728
1,-7,10,810,2,0,8,0.00987654320987654
1,-7,10,810,0,1,9,0.0111111111111111
1,-7,10,810,1,1,2,0.00246913580246914
2,-7,10,360,0,-7,10,0.0277777777777778
2,-7,10,360,1,-7,80,0.222222222222222
2,-7,10,360,2,-7,360,1
2,-7,10,360,0,-6,30,0.0833333333333333
2,-7,10,360,1,-6,140,0.388888888888889
2,-7,10,360,2,-6,280,0.777777777777778
2,-7,10,360,0,-5,60,0.166666666666667
2,-7,10,360,1,-5,180,0.5
2,-7,10,360,2,-5,210,0.583333333333333
2,-7,10,360,0,-4,100,0.277777777777778
2,-7,10,360,1,-4,200,0.555555555555556
2,-7,10,360,2,-4,150,0.416666666666667
2,-7,10,360,0,-3,150,0.416666666666667
2,-7,10,360,1,-3,200,0.555555555555556
2,-7,10,360,2,-3,100,0.277777777777778
2,-7,10,360,0,-2,210,0.583333333333333
2,-7,10,360,1,-2,180,0.5
2,-7,10,360,2,-2,60,0.166666666666667
2,-7,10,360,0,-1,280,0.777777777777778
2,-7,10,360,1,-1,140,0.388888888888889
2,-7,10,360,2,-1,30,0.0833333333333333
2,-7,10,360,0,0,360,1
2,-7,10,360,1,0,80,0.222222222222222
2,-7,10,360,2,0,10,0.0277777777777778
3,-7,10,120,0,-7,1,0.00833333333333333
3,-7,10,120,1,-7,8,0.0666666666666667
3,-7,10,120,2,-7,36,0.3
3,-7,10,120,3,-7,120,1
3,-7,10,120,0,-6,4,0.0333333333333333
3,-7,10,120,1,-6,21,0.175
3,-7,10,120,2,-6,56,0.466666666666667
3,-7,10,120,3,-6,84,0.7
3,-7,10,120,0,-5,10,0.0833333333333333
3,-7,10,120,1,-5,36,0.3
3,-7,10,120,2,-5,63,0.525
3,-7,10,120,3,-5,56,0.466666666666667
3,-7,10,120,0,-4,20,0.166666666666667
3,-7,10,120,1,-4,50,0.416666666666667
3,-7,10,120,2,-4,60,0.5
3,-7,10,120,3,-4,35,0.291666666666667
3,-7,10,120,0,-3,35,0.291666666666667
3,-7,10,120,1,-3,60,0.5
3,-7,10,120,2,-3,50,0.416666666666667
3,-7,10,120,3,-3,20,0.166666666666667
3,-7,10,120,0,-2,56,0.466666666666667
3,-7,10,120,1,-2,63,0.525
3,-7,10,120,2,-2,36,0.3
3,-7,10,120,3,-2,10,0.0833333333333333
3,-7,10,120,0,-1,84,0.7
3,-7,10,120,1,-1,56,0.466666666666667
3,-7,10,120,2,-1,21,0.175
3,-7,10,120,3,-1,4,0.0333333333333333
3,-7,10,120,0,0,120,1
3,-7,10,120,1,0,36,0.3
3,-7,10,120,2,0,8,0.0666666666666667
3,-7,10,120,3,0,1,0.00833333333333333
-4,-6,10,210,-4,-6,210,1
-4,-6,10,210,-3,-6,84,0.4
-4,-6,10,210,-2,-6,28,0.133333333333333
-4,-6,10,210,-1,-6,7,0.0333333333333333
-4,-6,10,210,0,-6,1,0.00476190476190476
-4,-6,10,210,-4,-5,126,0.6
-4,-6,10,210,-3,-5,112,0.533333333333333
-4,-6,10,210,-2,-5,63,0.3
-4,-6,10,210,-1,-5,24,0.114285714285714
-4,-6,10,210,0,-5,5,0.0238095238095238
-4,-6,10,210,-4,-4,70,0.333333333333333
-4,-6,10,210,-3,-4,105,0.5
-4,-6,10,210,-2,-4,90,0.428571428571429
-4,-6,10,210,-1,-4,50,0.238095238095238
-4,-6,10,210,0,-4,15,0.0714285714285714
-4,-6,10,210,-4,-3,35,0.166666666666667
-4,-6,10,210,-3,-3,80,0.380952380952381
-4,-6,10,210,-2,-3,100,0.476190476190476
-4,-6,10,210,-1,-3,80,0.380952380952381
-4,-6,10,210,0,-3,35,0.166666666666667
-4,-6,10,210,-4,-2,15,0.0714285714285714
-4,-6,10,210,-3,-2,50,0.238095238095238
-4,-6,10,210,-2,-2,90,0.428571428571429
-4,-6,10,210,-1,-2,105,0.5
-4,-6,10,210,0,-2,70,0.333333333333333
-4,-6,10,210,-4,-1,5,0.0238095238095238
-4,-6,10,210,-3,-1,24,0.114285714285714
-4,-6,10,210,-2,-1,63,0.3
-4,-6,10,210,-1,-1,112,0.533333333333333
-4,-6,10,210,0,-1,126,0.6
-4,-6,10,210,-4,0,1,0.00476190476190476
-4,-6,10,210,-3,0,7,0.0333333333333333
-4,-6,10,210,-2,0,28,0.133333333333333
-4,-6,10,210,-1,0,84,0.4
-4,-6,10,210,0,0,210,1
-3,-6,10,840,-3,-6,840,1
-3,-6,10,840,-2,-6,280,0.333333333333333
-3,-6,10,840,-1,-6,70,0.0833333333333333
-3,-6,10,840,0,-6,10,0.0119047619047619
-3,-6,10,840,-3,-5,560,0.666666666666667
-3,-6,10,840,-2,-5,420,0.5
-3,-6,10,840,-1,-5,180,0.214285714285714
-3,-6,10,840,0,-5,40,0.0476190476190476
-3,-6,10,840,-3,-4,350,0.416666666666667
-3,-6,10,840,-2,-4,450,0.535714285714286
-3,-6,10,840,-1,-4,300,0.357142857142857
-3,-6,10,840,0,-4,100,0.119047619047619
-3,-6,10,840,-3,-3,200,0.238095238095238
-3,-6,10,840,-2,-3,400,0.476190476190476
-3,-6,10,840,-1,-3,400,0.476190476190476
-3,-6,10,840,0,-3,200,0.238095238095238
-3,-6,10,840,-3,-2,100,0.119047619047619
-3,-6,10,840,-2,-2,300,0.357142857142857
-3,-6,10,840,-1,-2,450,0.535714285714286
-3,-6,10,840,0,-2,350,0.416666666666667
-3,-6,10,840,-3,-1,40,0.0476190476190476
-3,-6,10,840,-2,-1,180,0.214285714285714
-3,-6,10,840,-1,-1,420,0.5
-3,-6,10,840,0,-1,560,0.666666666666667
-3,-6,10,840,-3,0,10,0.0119047619047619
-3,-6,10,840,-2,0,70,0.0833333333333333
-3,-6,10,840,-1,0,280,0.333333333333333
-3,-6,10,840,0,0,840,1
-2,-6,10,2460,-2,-7,36,0.0146341463414634
